Manx,English,Notes
SKEEAL HARRY BODDAGH,HARRY BOYDE’S STORY,
"“‘Gow dys yn Chenn Cheeill,’ dooyrt yn dooinney, ‘cur clagh er y fer ren shiu geddyn yn argid voish.’”","“‘Go to the Old Church,’ said the man, ‘put a stone on the one you got the money from.’”",
"Dinsh Harry Boddagh (Harry Boyde) voish Bailey ny Loghey skeeal dooin keayrt dy row tra va mee aeg, mychione ben hreoghe va faagit ny ben feer verchagh liorish yn dooinney eck erreish da’n baase echey. Hie yn dooinney er oanluckey ’sy rhullick ec y chenn cheeill. Tammylt ny lurg, aaphoose y ven rish fer elley as fy yerrey hooar eshyn baase neesht as hie eh er oanluckey ’sy rhullick ec y cheeill noa, er gerrey da Balley Ny Loghey hene. Un laa hie yn ven lesh shilley er yn oaye[5] echey ’sy rhullick noa as tra v’ee ayns shen veeit ee rish shenn dooinney as Gaelg echey as va enney mie ec yn chenn dooinney urree as fys echey dy dooar ee ooilley’n argid eck voish y chied dooinney, agh dy row oaye[6]  yn chied ’er ny lhie treigit as jarroodit er gerrey da’n chenn cheeill. “Cre'n fa ta shiu shassoo ayns shen jeeaghyn er oaye[7]  yn nah ghooinney ayd?” as the chenn dooinney, “Gow shiu dys y chenn cheeill as cur clagh er oaye[8]  yn dooinney ren shiu geddyn ooilley yn argid voish.”","Harry Boyde from Ballaugh us a story once when I was young, about a widow who was left a very rich woman by her husband after his death. The man was buried in the graveyard at the old church. A while after, the woman remarried another man and eventually he died too and he was buried in the graveyard at the new church, close to Ballaugh itself. One day the woman went to visit his grave in the new graveyard and when she was there she met an old Man who knew Manx and the old man new her well and knew that she got all the money she had from the first man, but that the grave of the first man was left abandoned and forgotten close to the old church. “Why are you standing there looking at the grave of  your second husband?” said the old man, “Go to the old church and put a stone on the grave of the man you got all the money from.”",aa
"Cha nel monney Gaelgeyryn ayn jiu as cooinaghtyn oc er Harry Boddagh. Er my hon hene cha jeanym dy bragh jarrood yn shenn dooinney coar. Ga nagh row berchys y theihll shoh echey v’eh ny s’berchee na ymmoddee Manninee “berchagh” t’ayn nish, er y fa dy row Chengey ny mayrey echey as maynrys 'sy chree echey. Hie mee da’n oanluckey echey as she ass y Gaelg dy bollagh v’eh ’sy cheeill noa ec Bailey Ny Loghey, lesh yn Arrymagh Illiam y Keylley as Yn Arrymagh Canonagh C. A. Cannan goaill yn shirveish. Hie ymmoddee Manninee thie yn laa shen as creeaghyn trome oc, smooinaghtyn er nyn garrey veen nagh vaikagh ad rieau ’sy theihll shoh wass.","There aren’t many Manx speakers today who have memories of Harry Boyde. As for myself, I won’t every forget the nice old man. Although he didn’t have this world’s wealth he was wealthier than many ‘rich’ Manx people that there are now, because he had the Mother Tongue (Manx) and happiness in his heart. I went to his burial and it was completely in Manx, in the new church at Ballaugh, with Reverend William Kelly and the Reverend Canon C. A. Cannan taking the service. Many Manx people went home that day with heavy hearts, thinking about their dear friend who they would never see again in this world.","[5] oaye] oaie
[6] oaye] oaie
[7] oaye] oaie
[8] oaye] oaie"
LEGALITY OF MANX,LEGALITY OF MANX,
"Dinsh ushag veg dou er y chiaghtyn dy row Aspick Sodor as Mannin boirit red beg mychione leighoilid ny Gaelgey tra vees ymmyd goll y jannoo[9] j’ee ayns kialteenyn Vannin! Shee bannee mee! Nagh dinsh peiagh erbee da’n dooinney boght dy vel Daa hengey oikoil ayns Mannin as dy vel Lioar Phadjer as Bible ain ayns chengey ny mayrey? Nagh vel fys ec yn aspick dy vel Baarle ny chengey yoarree ayns kialteenyn Vannin, cha nee Gaelg! Ta ny Sostynee smooinaghtyn dy vel yn chengey ocsyn yn un[10] chengey ‘sy Theihll. Quoi v’ayn, keayrt dy row, dooyrt “Ta Jee ny Sostynagh?” Sostynagh, gyn ourys! Cha nel mee noi dagh ooilley Hostynagh, agh, myr dooyrt shenn loayreyder dooghyssagh keayrt dy row, “Ta Sostynee ayn as t’ad mie, agh ta Sostynee elley ayn as cha nel ad chammah!”","A little bird told me in the week that the Bishop of Sodor and Man was a little bothered about the legality of Manx when a use is made of it in Mann’s churches! Bless me! Didn’t anyone tell the poor man that there are two official tongues in the Isle of Man and that we have a Prayer Book and Bible in the mother tongue (Manx)? Doesn’t the bishop know that English is a foreign tongue in Mann’s churches, not Manx! The English think that their tongue is the only tongue in the World. Who was it, once upon a time, who said “God is an Englishman?” An Englishman, no doubt! I’m not against everything English, but as an old native speaker said once, “There are English people and they are good, but there are other English people and they are not as good!”","[9] goll y jannoo] goll er jannoo
[10] yn un chengey] ‘the same tongue’ — evidently this is an error. The expected translation of ‘the only language’ would be ‘yn ynrican glare’."
STERRYM AYNS CAPPAN TEY,A STORM IN A TEACUP,
"Screeu Shorus y Creayrie dou screeuyn oikoil voish Boayrd ny Geesh 'sy Ghaelg tammylt er dy henney as dy dooghyssagh, dreggyr mee eh ’syn un chengey, my hengey dooghyssagh as yn chengey share lhiams, yn chengey elley oikoil jeh’n Ellan shoh. Ta mee er chlashtyn voish ymmoddee sleih ta gobbragh ’syn un voayl as Shorus dy row Gaelg cur yindys as farg orroosyn t’eh gobbragh da! V’eh gollrish dooinney broddey edd sniengan! “She’n Vaarle ta shin jannoo ymmyd j’ee ’syn oik shoh,” as adsyn! Hug ad er Shorus dy yannoo caghlaa jeh ooilley ny va scruit ain as ren yn dooinney boght shen y yannoo. Keayrt dy row ayns Tinvall loayr oltey ennagh paart dy Ghaelg as dreggyr Mnr. Hugh MacLeod ass Gaelg Albinagh as v'eh currit ""out of order""! Ta Baarle yn ghlare oikoil ayns Tinvaal neesht, er lhiams! ","George Broderick wrote to me an official letter from the Board of Taxes in Manx a while ago and naturally I answered it in the same tongue, my natural tongue and the tongue I prefer, the other official language of this Island. I have heard from many people that work in the same place as George that Manx amazes and enrages those he works for! He was like a man prodding an ant nest! “It is English that we use in this office,” they said. They made George make a translation of all that we had written and the poor man did that. Once upon a time in Tynwald a certain member spoke some Manx and Mr Hugh MacLeod answered in Scottish Gaelic and it was put “out of order”! English is the official language in Tynwald too, I think! ",
,"Those who seek to revive Manx must never forget that the revival of the language is a political matter, not a cultural one and only directives from a nationally-minded Manx Government will ensure any sort of aid or assistance for the language. The Civil Ser­vice carries out the instructions of the govern­ment of the day.",
Er lhieuish dy jig caghlaa ayns Mee Houney? She orrin ooilley dy chur stiagh Manninee dooie.,Do you think that a change will come in November? All of us have to put in true Manx people. ,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
