Manx,English,Notes
Keayrt elley v’eh ny hassoo ’sy gharey echey heose ec Banlickan as ceau shilley er Kioncheerey trooid daa ghless-hooilley. ,Another time he was standing in his garden down at Banlickan and ‘casting a sight’ on Kyntyre through binoculars. ,
"Eisht haink carrey rish as dooyrt eh, “Ta shen jeeaghyn cho aalin dooys[5], vel ad mie dy liooar?”","Then a friend appeared and he said, “That looks so beautiful to me, are they good enough?”","[5] Ta shen jeeaghyn cho aalin dooys] ‘That looks as beautiful to me’, although evidently [cho] ‘as’ / ‘so’ (see [cha]), here is intended as a calque on English ‘so’ in the sense of ‘very’ / ‘really’. "
"“Ta,” dooyrt Shoanie, “vel uss son skeet trooid ocsyn?”","“Yes,” said Shoanie, “do you want to look through them?”",
" “Mie dy liooar,” dooyrt yn fer elley. “Bannee mee,” dooyrt eh, “t’ad feer lajer dy jarroo. "," “Good enough,” said the other one. “Bless me,” he said, “they’re very strong indeed.",
"Foddym fakin feeagh er banglane heose sy vagher hoal aynshid,” dooyrt eh spotcheragh. Eisht ghow Shoanie adsyn as dooyrt eh, ","I can see a deer on a branch up in the field over yonder,” he said, joking. ",
"“T’ou uss kiart dy liooar, as ta mee fakin yn feeagh shen meekey neesht!”[6]","“You are right enough, and I see that deer winking too!”",[6] ta mee fakin yn feeagh shen meekey neesht] ‘I see that deer winking also!’ although evidently the intended meaning is ‘I also see that that deer is winking!’ [ta mee fakin myyrgeddin dy vel yn feeagh shen meekey].
Laa dy row va Shoanie mooie er y cheer shelgey feeaiee marish Duchess Von­trose as e sheshaght as haghyr ad er cleigh as v'eh orroosyn shen y ghrappal.,One day Shoanie was out on the land hunting deer with the Duchess of Montrose and her team and they came across a hedge and they had to climb it.,
"Dod Shoanie clamberagh harree gyn boirey erbee, agh haink beggan dy ghoilleeid er y duchess jannoo drappal urree as fy yerrey dooyrt ee, “Nee trooid y chleigh ta mee nish?” ","Shoanie could climb over it no bother at all, but a little bit of difficulty came upon the Duchess making her climb on it and finally she said, “Am I through the hedge now?” ",
"“Cha nee,” dooyrt Shoanie, “agh veagh shiu mie dy liooar mannagh nee cho mooar yn thoyn eu!”[7]","“No,” said Shoanie, “but you would be alright if your bottom wasn’t so big!”","[7] mannagh nee cho mooar yn thoyn eu!] evidently the intended meaning is ‘if your bottom wasn’t so big’. [mannagh nee] is used before nouns, rather than adjectives, and is not used where a conditional tense is required. [mannagh beagh yn thoyn eu cha mooar as t’eh] ‘if your bottom wasn’t as big (as it is)’."
"Va Shoanie ny lhie ching agglagh sy thie as va eash vooar er, as smooinee e huyr dy row eh er chee geddyn baase as myr shen chionnee ee lheiney-vaaish as caashey as costrayl dy ushtey-vea son e oanluckey — she chliaghtey va lesh ny shenn chummaltee beggan dy chaashey y ghee as dram y ghiu ec oanluckey — agh va'n Vlein Noa tayrn orroo as noi dagh ooilley yerkallys ren Shoanie couyral dy mie as myr shen dy vel ad gra nagh nee dooinney erbee elley agh eshyn hene ren giu yn ushtey-vea va er ny chionnaghey er son e oanluckey hene!","Shoanie was lying sick in the house and he was a great age, and his sister thought that he was about to die and so she bought a death shroud and cheese and a jar of whiskey for his burial — it’s a custom with the old residents to eat a little cheese and to drink a dram at a burial — but the New Year was drawing in on them and against every expectation Shoanie recovered well and so they say that no any other man but himself drank the whisky that had been bought for his own burial!",
SHORUS Y CREAYRIE,SHORUS Y CREAYRIE,
