Manx,English,Notes
"     Ren yn Bill danjearagh shoh (marish uilk elley) geearee myr Leigh nagh voddagh persoon erbee Creck, setlal ny cur gi^{o}all[9] e Halloo fegooish Licence veih’n Chiarn son yn Oer shen cheddin","     This obnoxious Bill (amongst other evils) enacted for Law, that no man should sell, settle, or mortgage his Estate without a licence from his Grace for that purpose.",[9] gi^{o}all] gioal — ‘mortgage’
   [p.2]  Nagh voddagh unnane jiu troggal factory dy ve obrit lesh Geah ny Ushtey son Vondeish ny Cheerey fegooish chied y Duke.,"     That none of you should erect a machine to be worked by wind or water for the benefit of the country, without the permission of the Duke.",
"     Dy beagh dy chooilley vargane as Settlement, nagh beagh recordit ayns Quaylyn y Chiarn, cheu stie jeh leid y traa, ooilley cooidjagh gyn Vree",     That all Deeds and Settlements which should not be recorded in his Manorial Courts  <recorded>[10] within a limited time should be absolutely void.,[10] recorded apparently repeated in error.
"     Dy beagh cairys eck Stewart y Chiarn dy gholl stiagh ayns ny thieyn eu ’syn noi[11]  oie ny ’sy laa, as dy ghoail ersool ny Gunnaghyn eu, nyn Moddee, as reddyn elley, as dy stroie yn chooid cheddyn (lhig da ny lught-thieyn eu ve ayns yn staid ’streih as ’smelley)","     That his Seneschal, or Steward, should have a right to enter your Houses by night or Day, and take and carry away your Guns, Dogs, and other property, and to destroy the same (let your families be in ever so particular, or distressful a Situation!) ",[11] noi struck through here in favour of oie. 
"     Dy beagh cairys eck stuart y Chiarn dy Vriwnys dy chooilley chooish, ballish yn Chiarn genmys ayns ny Quaylyn echey hene (yinnagh goaill goaill foh dy chooilley striu eddyr eh hene as y Thea) fegooish peal erbee veih eddyr gys y Chian^{n}oort ny’n whay=-thea, as ","     That his Seneschal should have a right to determine all matters which his Grace chose to call Manorial, (which would comprehend all disputes between the Duke and the people,) without being subject to any appeal, or liable to the Control of any of his Majesty’s Magistrates or Courts of Justice.",
"     Dy noagh yn Chiarn reesht yn Custom skeddan as yeastagh ny baig^{ec}hyn[12], ta’n Parliament er churt dy reayl seose as dy choamrey ny Purtyn ^{euish} lesh.",     And that his Grace should repossess the Herring-Custom and Bay-Fisheries which have been graciously applied by Parliament to the Support of your Harbours.,[12] baig^{ec}hyn] the intended word here must be ‘baihaghyn’—‘bays’.
"     ’Sy vlein 1781 va Bill jeh’n Dooghys cheddin currit lesh roish yn Parliament, agh va stap currit er liorish yn chiare as feeid, as haink eh gys veg.","     In 1781, a similar Bill was brought into Parliament, opposed by the Keys, and also fell.",
"     Va ny Billyn shoh faagit da daa Ard-lighder[13] Hornear y Ree ayns Saghsyn as yn chied unnane jeu da Fir-oik yn Ree ’sy ’nhellan, ta shen da Mr. Moore, (yn Briw), Tornear yn Ree, as Clearagh ny lioaryn, chur[14] yn chooish noie yn Chiarn.","     These bills were referred to [the] Attorney and Solicitor-General of England, and the first of them to the Crown-Lawyers of the Island, namely Mr. MOORE, (the Deemster,)  the Attorney-General of the Island, and Clerk of the Rolls, whose Reports were directly against his Grace.","[13] daa Ard-lighder] daa ard-leighder ‘two chief lawyers’. This is struck through in the manuscript.
[14] The original manuscript has ‘agh chur ad, but the words ‘agh’ and ‘ad’ are struck through."
"     Va’n Briw er lheh, cha nee lomarcan geearee dy chur yn Ansoor ock ayns ny Goan ’sbaghtal oddagh ve currit noie yn Bill, cordail rish Leigh ny Cheerey, agh ve myrgeddin ^{cha} jeean ayns shassoo noie yn chooid cheddin, as dy ghoail [p.3] yn toogeil er, rish Deiney seyrey, va jeeagh^{yn} da dy ve casdery cair[15] easal mychione ny Billyn, dy phointeil magh daue ^{ayns e phersoon .ene} ny Danjearyn ock, as dy hassoo magh lesh Dunnallys.","     The Deemster was not only particularly anxious to put the Report in the strongest Terms against the Bill that the Case, according to the Law of the Land, would admit, but was likewise so zealous in the Opposition to the same in parliament, as to take pains with gentlemen, who appeared to look upon the Bills with Indifference, to point out to them personally their dangerous tendency, and promote the Opposition.","[15] casdery cair] – ‘middling’, ‘indifferent’ these words are struck through in the manuscript and ‘easal’ preferred. (Examples of  ‘easal’ meaning ‘easy’ are also found in Late Spoken Manx)."
"     ’Sy Vlein 1787 va’n Chiarn ’sy’nhellan, va Tagloo eddyr eh hene as yn Chiare as feeid, as ghiall eh dy ch insh daue roish yinnagh eh reesht lesh Bill gys y Phiarliament mychione yn ’Nhellan, fegooish geill da e Ghialdyn, va Bill currit lesh ayns firrinys er y hoshiaght ’sy Vlein shoh fegooish fockle veih mychione echey.","     In 1787 his Grace was in the Island, had a Conference with the Keys, and promised to give them notice before he again brought any Bill into the British parliament respecting the Island. Notwithstanding this promise, a Bill was actually brought forward in 1790, without any notice whatever. ",
"     Ren yn Chiare as feeid, kianlt dy reayl Arrey daue diuish as daue hene, shassoo noie lesh yn ai vie cheddin, as va’n Bill currit gyn vree.","     The Keys --- bound to watch for you and for themselves --- opposed it as before, and with similar success; the Bill was thrown out. ",
"     Va’n tress as yn Bill stierree jeh Dooghys serus as danjearagh, ve scruit ayns Goan va goaill lane ^{stiagh foue} foh as doillee hoiggal, fegooish toiggal y churt[16] soiljagh cre va’n Chiarn dy hirrey, as va dy chur da sleih pointit liorish Parliamt nagh row ainjyssagh er staid ny Cheerey, cairys dy vriaght as dy gheddyn magh foill ennagh ayns ny Titlyn eu as dy hoiljagh eh my balliu.","     This third and last Bill of a nature truly serious and alarming, being drawn up in vague and general terms, without pointing out the particular Objects of his Grace, and would have given to the Commissioners appointed by parliament, and unknown to the Constitution, a right to enquire into and discover any flaw that might be in your Titles, and report it if they thought proper. ",[16] toiggal y churt — these words are struck through in the manuscript.
"     My ta veg jeh e Chairys er ny reayl veih’n Chiarn, kys nagh vel eh soilshagh cre t’eh?[17] as kys nagh vel eh ghoaill Action dy gheddyn ad, ayns Quaylyn y Ree ta foshlit dasyn as da dagh unnane? Ayns ynnyd jannoo myr shoh, te goaill aght noa dy gheddyn yn chairys te pretendal huggey liorish Bill ayns parliamt.","     If his Grace is deprived of any his Rights, why does he not declare what they consist of? And why not bring his action for the recovery of them, in his Majesty’s Courts, in the King’s Courts, which are open to him and every other Subject? Instead of pursuing this mode of proceeding, he takes a new method of attempting to recover his pretended Rights, by bill in parliament.",[17] t’eh ? – this word is illegible in the script – ‘t’eh?’ has been chosen to fit. (RT 2001)
"     Cha lias da ve inshit diu, dy row eck Carrey as leider yn Chiarn ayns Thie yn p^{h}arliament, yn vieys dy hoilshagh dy foshlit, dy row yn Bill stierree va enmissyt[18] bentyn gys Possession yn Cummaltee yn Ellan as cha nee gys yn Chairys oc.","     It need not be told you that his Grace’s great friend and Support in the House of Commons, had the Candor to assert in a public Speech, that the last mentioned Bill would affect the Possessions, but not the Right of the Inhabitants. ","[18] ‑it changed to ‑yt, or vice versa."
"     Nish nagh vel eh floal[19] diu ooilley dy row ny Goan shoh prowal dy row ayns Laueyn Cumaltee yn Ellan [p.4] reddyn enniagh nagh row cairys ock huggey. My oddys veg eu gra dy vel eu reddyn erbee ayns nyn Gum̃al ta belongal [20]^{bentyn} da’n Chiarn, kys nagh vel shiu cur da ad? agh my ta shiu gobbal eh, shegin diu gra dy vel yn Chiarn laccal ny Possessionyn eu, nagh vel veg y Chairys echey hu^{ck}ggey[21].","     Now, is it not clear to you all that this Speech prove the inhabitants this Isle were in possession of matter and things to which they had no right.  If any of you can say that any one amongst you is possessed of things belonging to his Grace, why do you not give them up? but, if you do not admit that, you must say that the Duke wants from you possessions which he has no right to.","[19] FLAOILL, plain, smooth, level, in its original meaning, as Er Eden jeeaghyn nish flaoill ayns e hilley. P. C. but now it usually signifies smooth, and flowing in speech, which arises from associating with it the sound of the English word flow. (Kelly. J. Fockleyr Gaelgagh).
[20] belongal] ‘belonging’ — this word has been struck through in the original.
[21] ‘ggey’ is struck through in the manuscript. The alterations here show ‘huggey’ has been altered to huck."
"     Te ayns firrinys doillee dy hoiggal dy kiart meanal y Vill; agh foddee shiu dy mie smooinaght liorish yn folleeaght echey, dy row red[22] enniagh kiarit liorish, nagh jinnagh mie ve inshit.","     It is certainly difficult to comprehend the exact meaning of this Bill; but it is natural to suppose from its obscurity, that something was intended which would not bear to be told.  ",[22] red altered from ryd.
"     My oddyms ve lowit dy hebbal my smooinaghtyn,[23] va kiarit liorish marish briaght & feddin magh dy chooilley oill ayns ny Titlyn eu gys nyn Maljyn, ","      If I may be allowed to conjecture, I should apprehend it had in view over and above an enquiry into, and discovery of all defects in, your Titles and Tenures of your Estates.  ",[23] ‑yn added after.
"1st Dy ghoail coontey jeh ny bieu ny Laghyn carriads eeckit ayns ^{y} traa t’er n’holl shaghey liorish Cumaltee ny Kerrinyn Balley as Intackyn, dy real ny Cashtalyn[24] ayn (sic) Order vie son ooashley as Sauchys yn Ellan.– ","1st To take account of the value of the Boon-days formerly performable by the several Quarterland and Intack-holders, for the repair of the Garrisons, for the Honour and Safety of the Island.","[24] Cashtalyn] usual meaning ‘castles’, here used for ‘garrisons’ and underlined in the manuscript."
"’Sy naa ynnyd, mychione yn Custom skeddan ta ee^{c}kit liorish dagh Baatey son sauechys ny Purtyn as cour yn Soilshey ta freiylt liorish yn Ree, as yn Eeastagh Braddan ayns ny Baiechyn","2d.  Of the Herring-Custom payable in Respect of each Boat for the Safety and Protection afforded by Harbours and Lights kept up by the Sovereign, and of the Salmon-Fisheries in the Bays. ",
"’Sy trass ynnyd mychione ny Jagheenyn ren Ayr as shennayr yn Chiarn yn Ellan creck as hooar ny bieu eh {ad} er nyn son,[25] yn Chiarn smooinaght nagh voddagh e Ayr ^{ny e Henn ayr} ad y chreck, as dy vel ad nish yn chairys echeysyn,","3d. Of the tithes which his Grace’s Grandfather and father sold and received a valuable Consideration for, His Grace conceiving that these tithes were under an Entail, and are now his property. ",[25] er nyn son apparently altered from er y hon.
"     Te er ve skeailt dy kiarailagh ny mast’eu liorish paart dy phersoonyn croutagh ayns lheh Chiarn yn Ellan, dy vel eh[26] Fir-reill haghsyn kiarail dy reayl Cumaltee yn’ Nhellan ayns ny Possessionyn ock, lhig da ny Titlyn ock huck vel holk as salliu, as dy chur da, ny shue ad er nyn son, fegooish cost diuish. Veagh shoh, gyn doot, jeeaghyn feoyltys neu chatjyn. Agh vod eh ve [p.5] smooinit dy jinnagh Fer-reill, ny dy beagh eh lowit da dy hroggal Argyd jeh saghsyn dy eeck da’n Ree Chiarn?[27] cha beagh! shegin diu dy dooghysagh smooinaght dy nhegin da tuittym er ny t’er maarn jeh cheet stiagh ny Purtyn ’sy ’Nhellan, te lickly dy vod eh geddyn slaane cheet stiagh ny Purtyn, lurg da ny officeryn, as yn cost ta rish chiaglym, ve ee^{c}kit.","      It has been industriously propagated amongst you by some designing persons in the interest of his Grace, that it is the intention of Government to Continue the Inhabitants in their possessions, how defective soever their Titles may be, and to give him an adequate Compensation for the same, without any charge to you. This, no doubt, would be acting with uncommon liberality. But can it be conceived that the minister will, or would, be allowed to, load the English Funds with the Sum to be paid his Grace? No! You must naturally conclude that it must fall on the Surplus of the Revenues of the Isle; probably he may obtain the whole of these Revenues, after paying the Civil List and Charges of Collection. ","[26] eh] this word struck through in the manuscript.
[27] Ree] This word is struck through in the the manuscript. The English title ‘King of Mann’ was dropped in favour of ‘Lord of Mann’ in 1504."
"     My she shoh vees yn Chooish, ny lhig y Jee! faagym shiu dy vriwnys jeh’n Jerrey treih as boght hig er yn ’nhellan; Boghtinyd[28] as Toyrtmowys veagh ayns firrrinys yn Eiyrtys: ayns traa giare cha beagh Guinee hene ny mast’eu, veagh dy chooilley nhee göit ersool. choud’s ta cheet stiagh ny Purtyn ayns Laueyn ^{Fir-reill} yn Ree, te laik dy bee ad currit gys ymmydyn cour yn foas eu hene, myr tad ’sy traa t’ayn baarit, agh my t’ad un cheart faagit gys Ymmyd un Phersoon, Bannaght lesh ai vie as Maanrys yn ’Nhellan! shegin da cheet stiagh ny cheerey chilleeragh gaase ny sloo ayns price, as ny Cumaltee ve eignit dy gholl roue gys cheer ennagh elley. dy goagh yn Chooish vooar shoh ynnyd, veagh jerrey er ny Bounteeyn ta er ve currit liorish Act jeh y Parliament son Vondeish ny Yeeastearyn boght; son ta’n Act shoh ynrickan son shiaght blean^{ey}tyn[29], three jeu ta keuit, yn Chiarail cheddin hooar lheid yn Caghlaa ayns cheet stiagh ny purtyn, as chur ad gys ymmyd un phersoon, yinnagh gyn doot freayl yn Act mychione Eastagh veih veh ny sodjey, as er y fa shen cha beagh ny Bounteeyn veg sodjey lowit.","     Should this be the case, which God forbid! I shall leave you to judge of the fatal and injurious Consequences that must arise to this Isle: Poverty and Ruin would inevitably follow:  In a little time there would not be a single Guinea amongst you, every thing would be carried off.  Whilst the Revenues remain in the Hands of Government, they will probably be applied to some public uses amongst us, as they have hitherto been; but if once they are diverted to the Use of a private Individual, farewell to the happiness and prosperity of the Island! The landed property must immediately decrease in its value, and the Inhabitants of necessity remove to some other Country. If this extraordinary Event should take place, there would be an end of the Bounties granted by Act of Parliament for the Encouragement of our Fisheries, and so much to the advantage of the poor Fishermen; for this Act being for seven year only, three of which are expired, the same interest that procured such an Alteration in the Revenues, and applied them to the use of a private Individual, would no doubt prevent the Fishery-act from being revived and continued; consequently the bounties would soon be no more. ","[28] ‑yd changed from ‑id, or vice versa.
[29] blean^{ey}tyn] the ‘tyn’ element is struck through in the manuscript. Evidently the writer corrected ‘bleantyn’ to ‘bleaney’ (bleeaney)."
"     My she dy chiartagh[30] {reaghey} Cairys yn Chiarn yn ynrickan Ryd foh nyn smooinaghtyn, foddyms goaill orrym dy ghra dy vel yn Chiannoort, yn Chounceil as yn Chiare as feeid [p.6] dy menick er choyrt shickerys, dy vel ad ’sy traa t’ayn, as dy vel ad er ve, kinjagh arloo as booiagh dy yannoo lheid y Leigh, ny leighyn dy reaghey ny Cairissyn shoh as yinnagh yn Dooghys oc geearee.","     If a Regulation of his Grace’s Rights is the only Object in Contemplation, I can take upon me to say that the Governor, Council and Keys have repeatedly given Assurances, that they are, as they always were, ready and willing to frame such a Law, or Laws for the due Regulation of those rights, as their nature required.",[30] chiartagh] this word is struck through in the text.
"     Agh my Charjyn, ta smooinaghtyn elley eck y Duke liorish goll gys Parliament, as dennee yn Chiare as feeid eh nyn Gurrym dy hassoo noie dy creeoil: liorish shoh y yannoo, te er ve kyndagh jeh laane Cost; agh quoi, ny cre va’n Oer?","     But, my friends, his Grace had other views by resorting to parliament, and the Keys of Mann felt it their duty to resist and oppose him: in doing which a considerable Expence was necessarily incurred; But who and what was the Cause?",
"     Ga dy vel yn varriaght dy kinjagh er ny gheddyn harish Chiarn yn ’Nhellan, ta dy chooilley Ghooinney Onneragh as Carrey da e Heer goaill Boggey jeh, ny yei te still cummal magh, as Jercal dy gheddyn y chooid y share ec y Jerrey. Agh my Charjyn, myr ta Graie eu er nyn Jeer, erriu hene, as nyn Gloan nagh row foast ruggit, shass jee er nyn Arrey;","     Notwithstanding the repeated Defeats of his Grace, which every honest man and Friend of his Country must rejoice at, he still perseveres, and hopes to succeed in the End. But, my Friends, as you value your Country, yourselves, and your children unborn, stand on your guard; neither sign, nor do any act or deed that may have the smallest tendency to countenance his Grace’s Schemes; and my word for it all will be well!",
"ny jean jee eddyr signal, ny nhee erbee elley y yannoo nee gymmerkey lesh Schemeyn y Duke, as nee’m mie jeh dy bee ooilley dy mie. as ayns Sauechys!",,
"     Ta Triallyn er ve jeant dy chur erriu loart noie yn Sess Bill; agh Gheiney seyrey, yn Oer va er son y Vill shen va, dy hroggal Argyd cour ymmydyn ymmyrchagh y Thea, lheid as, dy choamrey as dy hroggal Thie da’n Chiare as feeid dy hoie er Bysness y Thea, Cabbal Keeilloain as nyn lheid, as dy eeck Debt haink liorish shassoo magh noie jannoo danjearagh y Chiarn, as mannagh row eh son yn shassoo magh shoh, veagh yn Ellan as shiuish te laik er y Laa jiu, er ve laadit lesh Errey ny Billyn va roie enmyssit.","     Attempts have been made to prejudice you against the Bill of Assessment; but, gentlemen, the object of that bill was to raise money for the public and necessary purposes, such as repairing and rebuilding the house where the Keys sit upon the public business, St. JOHN’S CHAPEL &c. and to discharge the Debt which had been unavoidably contracted in opposing the dangerous measures of his Grace; and had it not been for this Opposition, the Island and you would in all probability as this day have been subject to the Arbitrary, and oppressive Operation of the before-mentioned Bills.",
"     Te er ny hickeragh dy vel yn Ooashley echey Briw Moore (ta nish Stuart Chiarn yn Ellan) er ghoail rish e oiljyn roish yn Ving-hoie, er veelowal jeh’n Sess Bill, as ghow eh wheesh dy Arrys son e ghrogh [p.7] yannoo as smooinee eh cooie, as dy ghow eh rish dy foshlit dy row eh arrissagh dy ren eh signal yn Sess Bill, as ghow eh boggey kiongoyrt rish y Thea, dy ren y Duke shassoo magh noie’n Bill, dy beagh ny Deiney seyrey hass magh son nyn Jeeyr ayns Parliament, faagit dy eeck yn Cost va cheet liorish fendeil y Cheer. Nish, Gheiney seyrey, my ta Mr. Moore, Stuart yn Chiarn yn Ellan, er Nockley magh lheid ny Goan shoh voish yn Ving-hoie eck Balnelaghey, noie yn Sess Bill, v’eh hene roie er chur e Aigney[31] {Chonsent} lesh, dy eeck, marish reddyn elley, yn Cost va liorish fendeil Cairys as reamys ny Cheerey, as cha nee ny lomarcan liorish ^{e} C^{h}oyrle as yn Coondey ta’n Briw er churt er y Loo da Chiarnyn ny Tashtaghyn, gys yn Coondey cheddin ta shiu faagit[32], agh myrgeddin liorish y e Choyrle da paart dy Gheiney seyrey, va easal my chione y Visnys, dy chur orroo ve dunnal ayns shassoo magh noie daa Vill y Chiarn ayns Parliament sy Vlein 1780 as 1781. Nish Gheiney-seyrey, lurg ooilley shoh, my ta Mr. Moore er ’nockley magh ny Goan roie enmissit roish y Ving-hoie ny ro^{i}sh y Thea eck Balnelaghey, cha lias diu ve eck coal cre dy smooinaght jeh, ny cre’n Ennym lhisagh ve echey er Recordyn y Cheer.","     It has been declared that the Worshipful Deemster MOORE, (who is now the Agent of his Grace,) has lately read his Recantation before the Setting Quests, reprobated the Bill of Assessment and repented himself so far of his Sins, as he found it convenient, and that he avowed he was sorry he had signed the Bill of Assessment, and congratulated the Country, that the Duke having opposed this Bill, the Gentlemen who stood forward in the Country’s defence in parliament were left to pay the Expences, which had been incurred in the defence of their Country. Now, Gentlemen, if Mr. MOORE, the Duke’s Steward, or Agent, made any such Declarations as these before the Setting Quests at Ballaugh, against the Bill of Assessment, which he himself, as Deemster, had joined in passing to pay and reimburse, amongst other things, expences incurred in the Defence of the Rights and Liberties of the Inhabitants, and not only incurred in consequence of the Opinion and the Report he as Deemster had made upon the Oath to the Lords of the Treasury, to which Report you are all referred; but also incurred by Gentlemen in Consequence of his private Opinion given to some of them, who were indifferent to the Business, to move them to make a Spirited Opposition to the Duke’s two Bills in parliament in 1780, and 1781. Now, Gentlemen, after all this, if Mr. MOORE made the above Declarations to the Setting-Quest, or to the Public at BALLAUGH, you need not be at a loss how to consider him, or to pronounce what Appellation he ought to bear upon the Records of his Country.","[31] Aigney] this word struck through in the manuscript in favour of ‘Chonsent’.
[32] faagit] ‘left’ — this word is underlined in the manuscript."
,,
"Eck yn Vriw share fys er, cre veih ^{te, dy vel} ta ny smooinaghtyn echey er chaghlaa ayns lheh yn Chiarn Duke, as cha bee shiu eck coal, my Leih-cheerey, dy gheddyn eh magh, my ghoas shiu eu hene, dy vel yn Briw er ve pointit Stuart yn Chiarn, lesh ooilley yn staiyd ta benytn da’n Oik, as dy vel eh er gheddyn £100 ’sy vlein smoo ny v’echey gys e Aiyl (myr Briw) trooid aigney mie Chiarn yn ’Nhellan, as te laik dy vod ny Cooishyn shoh coontey choyrt, son Jarrood[33] {dy vel} yn Dooinney seyr er yarrood ny va jeant ’sy Vlein 1780 as 1781. as veih’n Traa shen [p.8] derrey ve pointyt Stuart y Chiarn, as feddyn £100 sodjey ’sy vlein gys e Aiyl, agh veih’n traa shen foddee shiu tastey[34] {v’er} ghoail tastey, dy vel Ard Oik, Briw yn Ree ’sy nhellan, myr dy beagh eh gosnagh as sinkeil foh Errey as laad, kindagh rish Stuart Dooinney mooar.—","     The Deemster best knows from whence a change of Sentiments in favour of the Duke has proceeded; and you, my Countrymen, will not be at a loss to guess, when you consider that the Deemster has been appointed Agent to the Duke, with all the patronage belonging to the Office, and that he has obtained an additional £100 a Year to his Salary, (as Deemster) thro’ the Medium of his Grace, and perhaps these Circumstances may account for the Gentleman’s forgetting what passed in the Years 1780, and 1781, and from that time until his appointment as Duke’s Steward, and his receiving the Addition of £100 Salary, but from that time you may have observed, that the High Judicial Office of his Majesty’s Deemster in the Isle of Mann, seems to groan and sink under the weight and Consequence of the post of Agent to a nobleman.","[33] son Jarrood] these words struck through in the manuscript.
[34] tastey] this word struck through in the manuscipt."
"     Ta mee goaill orrym dy hickeragh diu son firrinys, my Charraghyn & Sleih cheerey, dy row yn Briw cheddin ny ard ghooinney ayns coyrt toshiaght da’n Sess Bill t’ayns Question, as dy ren eh shickraghey dy row eh cordail rish Leigh ny Cheerey as dy row immodee samplereyn jeh’n sorch cheddin ayns ny recordyn,— ayns y chooid cheddin ve feer chairagh—agh te er dy henney er smooinaght eh cooie dy chaghlaa e smooinaghtyn, agh feegooish veg yn Resoon er y hon.","     I do take upon me solemnly to assure you my Friends and Countrymen, that this same Deemster was a principal promoter of the Bill of Assessment in Question, and that he declared it was founded upon the common Law of the Land, and that there were several precedents for it in the public Records, --- in which he was perfectly right, --- But he has since found it convenient to alter and recant his Opinions, but indeed not to point out the Reasons.",
"     My ta dy laccal Briw elley ’sy Cheer ny Vannaght, ta shiu dy choyrt Booise da’n Chiarn er y hon, as da’n Stuart echey, yn Briw.","     If the want of a second Deemster is a blessing to this Country, you are certainly indebted for it to his Grace, and his Agent, the present Deemster.",
"     Ren ny Chiare-as-feeid ec caghlaaghyn keart {Traa} Accan gys y Ree son Briw er cheu-twoaie, agh va saasyn goit dy chur slea er ny Accanyn cheddin, as dy chur faill yn Briw twoaie da Briw Moore son y traa t’ayn, ta jannoo Bysnys yn Chiarn Duke, ga dy vel eh noie yn Pointeil echey myr Briw; lhisagh eh ve Lheighdar dy liure dy hoiggal nagh vod Oik Briw as Stuart cordail cooidjagh. shegin da eh hene y ymmyrkey er aght doobylt ayns ve Stuart y Chiarn, ny[35] ^{as} ny Vriw, ec traa erbee, dy vel Buisness erbee lesh y Duke cheet ny Ennish dy ve Briwnysit.","     The Keys repeatedly petitioned his Majesty for a Northern Deemster, but means were found to lay these petitions by, and to have the salary of the Northern Deemster ordered to be paid to Deemster MOORE for the present, who does the Business of his Grace; however incompatible it may be with his own judicial Appointment; he should be lawyer enough to know, that the Judge and Steward are Characters that cannot be reconciled. He must necessarily act in the double Capacity of his Grace’s Agent or Solicitor and Judge, at the same time, whenever any business of his Grace comes before the Deemster judicially.",[35] ny] this word is struck through in the manuscript.
"     Lhig dou shiu y choyrt ayns cooinaghtyn, my Charjyn, jeh paart jeh ny Bannaghtyn ta’n Ellan er ghoaill solley jeu, er dyn Traa cronnil as maanrey ’sy Vlein 1765 tra haink shin foh Kiarail as Caudey yn [p.9] Ree graysoil ain as e Ghorneilys. Cha vod shiu jarrood cre cha mie as va’n Ellan shoh er ny reayl veih nyn Noidjyn liorish Ceayn as thalloo, ayns wheesh as nagh vel yn Coal ny’n lhea-chiartys sloo er daghyrt da persoon erbee ny mast-’eu ayns Traa yn Chaggey; as ta myrgeddin fys eu, er dyn[36] Traa yn Chee, dy ghooidsave lesh Gorneilys Haghsyn dy reayl kiare sheshaghtyn Caggee ’sy ’Nhellan, ta skealey lane Argid ny mast’eu, as shegin da ve lowit dy vishagh Berchys, yn ’Nhellan voght shohnoney.","Let me remind you, my Friends, of some of the many Blessings the Island has enjoyed since the happy and memorable Æra of 1765, when we came under the immediate Care and Protection of the best of Kings, and his Government. You cannot have forgot how nobly this Island was defended against our Enemies both by sea and land, insomuch that not the smallest loss or inconvenience happened to any Individual amongst you during the war; and you also know, that ever since the peace, Government has thought proper to keep four Companies of foot in this Isle, which causes a great circulation of Money amongst you, and must be allowed to be no small Encrease of Wealth to this poor Country.",[36] dyn changed from dy.
