Manx,English,Notes
Craig ny Mohlt[28]. THOMM. BEG.,Craig ny Mohlt. THOMM BEG.,[28] Craig-ny-Mohlt] Creg-ny-Mohlt—‘Rock of the Mutton’
,,
,,
[1] Ta me cha scrieu] ta mee er scieu—‘I have written’,,
[2] ga] ghaa—‘two’,,
[3] da oo] dhyt—'to you’,,
"[4] kiongoyrt rish sliu] evidently a mistake, perhaps for ‘mychione shooyl’—'about a walk’.",,
[5] gow my hene as ny paitchyn heist er ny sleightyn] ghow mee-hene as ny paitçhyn heose er ny sleityn—'myself and the children took up on the mountains’ ,,
[6] Cha rou me heist rish bleantyn ro dy hinnya] cha row mee heose rish bleeantyn er dy henney,,
[7] Gow ad my daa lawe as assooyl maryn] Ghow ad my ghaa laue as ersooyl marin.,,
"[8] Wooinney veein kyn soayr villish va chet voish ny magheryn ta garrit] Wooinney veen, cre’n soar millish va çheet voish ny magheryn ta giarrit.",,
"[9] ve laa brow chey as traa va shin er roshtyn dys vullagh y chronk.] V’eh laa braue çheh, as tra va shin er roshtyn dys mullagh y chronk ...",,
[10] Da whoilley lhiattee ny clieu va ruy rish blaa ny froaigh] Dy chooilley lhiattee yn clieau va ruy lesh ny blaa yn freoagh,,
[11] Shilley gorrish shoh ta jannoo heist chree ny joareyn] Shilley goll-rish shoh ta jannoo seose cree ny joarreeyn,,
"[12] err y chou] er y çheu—‘on the side’, although the writer might have intended er dagh çheu] ‘on all sides’ / ‘all around’.",,
"[13] As traa va shinn er roshtyn er vullagh y clieu whoar ad smearyn blea as froaie] As tra va shin er roshtyn dys mullagh y clieau, hooar ad smeyryn blea as froaie (freoghaneyn)",,
[14] bea] bee—‘food’,,
[15] anch erbee] ansh-erbee—‘anyway’,,
[16] ny shaare ny ooilley ta ayns y gaarey]  ny share na ooilley t’ayns y gharey,,
[17] Wooinney veein ka heilley mie va ain]  Wooinney veen cre shilley mie v’ain,,
"[18] sleightyn claadit] sleityn coodit—here the writer seems to have combined the English word ‘clad’ with the Manx word coodit—‘covered’, or coamrit—‘clothed’. ",,
[19] keeayn] keayn,,
[20] gorrish] goll-rish,,
[21] baane] bane,,
[22] baane] bane,,
[23] y thie’yn] ny thieyn,,
[24] gorrish] goll-rish,,
[25] piggeragh baane] seems to be pyshyr baney—‘green peas’ (the writer seems to be using the adjective form ‘pyshyragh’ as an unnecesary plural form).,,
[26] y magheryn] ny magheryn,,
[27] y sauyr] y fouyr—misprint - the autumn / the harvest,,
[28] Craig-ny-Mohlt] Creg-ny-Mohlt—‘Rock of the Mutton’,,
,,
,,
,,
,,
,,
