Manx,English,Notes
"He told me, he thought he prayed forty times that day. His distress was such, that he has been frequently frozen to the ground while wrestling with God for the pardon of his sins. , The frost at that time was very severe,[19] and he had to go through a road in his way to his work, in which he generally spent some time in prayer; and there was immediately a visible change in the man’s whole conduct. Now he who had held the preaching of God’s word in such contempt, heard it preached with the greatest attention. The whole neighbourhood were surprised to see such a change. I had about two months before this time, seen him in some company, and thought when I saw the man, that there appeared in him something of a hardness peculiar to such persecutors. I remember saying, That if there was such a thing, as a man on the earth whom God could not change, he was the man.","Dinsh eh dou, ny lurg shen, dy row eh credjal dy row eh ec padjer da-eed keayrt yn laa shen. Va’n seaghyn echey wheesh, dys t’eh er ve riojit dys yn thalloo choud as veagh eh gleck rish Jee son leih eh pheccaghyn. Va echey dy gholl er cassan beg[20] dy chooilley laa dys eh obbyr, as ayns shen veagh eh mennick baarail ayrn jeh eh chra ayns padjer. As ayns tra giare va caghlaa mooar ayns yn ymmyrkey-bea echey. Eshyn va cliaghtey soiaghey beg jeh preacheil Goo Yee, nish hug eh yn tastey s’geyrey da. Va’n slane naboonys as yindys orroo dy akin lheid yn caghlaa ayn. Honnick mee hene eh mysh daa-vee roish shoh, as dooyrt mee ec yn thra shen. My va lheid yn red, as Dooinney ayns yn seihll nagh voddagh Jee caghlaa, dy r’eh eshyn va’n dooinney. Son va creoghys ennagh bentyn da nagh row cadjin agh da tranlaasee goll rish hene. ","[19] ‘The frost at that time was very severe’; this information is missing from the translation. 
[20] Cassan beg] ‘little path’"
This distress continued about five months; in which time he mostly thought he had sinned beyond the reach of pardon.,Ren eh heaghyn[21] tannaghtyn mysh Queig meeghyn as ayns yn thra shen v’eh faggys aarloo dy smooinaghtyn dy row ny peccaghyn echey erskyn roshtyn pardoon.,[21] eh heaghyn]—e heaghyn—‘his distress’
"He was then near thirty years of age, and had not felt any convictions for eleven years, though he had lived in all kinds of sin, murder excepted.","V’eh ec yn thra shen mysh Jeih Bleeaney as Feed dy eash, as cha row eh er n’ennaghtyn dherrhey erbee son peccah rish Un Vlein jeig gha dy row eh beaghey ayns dy chooilley vonney dy pheccah, er-lhimmey jeh Dunverys.",
"In Satan’s cause he had few equals; and for persecuting God’s people, I suppose, there were not any in all the villages round about like him.[22]","Er-lhiam dy row eh unnane jeh ny sharvaantyn s’firrinee va ec yn drogh-spyrryd ayns eh hirveish, as son jannoo tranlaase er pobble Yee, cha row lheid echey ry-yeddyn.","[22] The Manx translation gives: ‘I think that he was one of the truest servants of the Devil in his service, and for persecuting  God’s people there was no match for him to be found.’"
"About eleven years before this distress, as far as I remember, he read some part of Bunyan’s works, which a person had put into his hands: The reading of this book threw him into great conviction for some hours, but going with his wicked companions to the alehouse, he soon got rid of his trouble, and lived in as hardened a frame as I ever knew any man, till God struck his heart under this prayer.[23] ","Mysh un vlein jeig roish v’eh ayns yn seaghyn shoh, ren eh lhaih ayrn ennagh jeh scrieu Bunyan, As v’eh son tra giare dy mooar seaghnit, agh hie eh reesht marish eh heshaghyn mee-chrauee gys yn thie-oast, as hooar eh r’eh rish eh heaghyn, as ren eh beaghey ayns yn creoghys smoo va rieau fys aym er dooinney beaghey ayn, Dys ren Jee fakin ah mie, dy woalley eh lesh oayrd eh ghoo breeoil, as dy vrishey yn cree clagh echey.","[23] The Manx translation gives; ‘About eleven years before he was experiencing this distress, he read some part of Bunyan’s works, and he was, for a short while, greatly troubled, but he went back to the alehouse with his ungodly mates, and he got rid of his trouble, and lived in as hardened a frame as I ever knew any man to live, till  God saw good to strike him with the hammer of his potent word, and to break his heart of stone.’"
"When God had humbled him about five months, he filled him with a sense of his pardoning love; and when he joined himself a member to the church, it might truly be said of him, “As iron sharpeneth iron, so does the countenance of a man his friend,” for the account he gave of himself surprised and pleased all who heard, but especially those who had been witnesses both to his life in sin, and the particular manner in which God had called him. ","Lurg da Jee v’er n’injillagh eh mysh Queig meeghyn, ren eh eisht lhieeney eh lesh eh ghraih, as v’eh abyl gra, myr dooyrt Thomas, My Hiarn as my Yee. Tra ren eh joinal dy ve unnane jeh’n sheshaght ain, oddagh ah ve rayt, “Myr ta yiarn shlieu yiarn, myr shen ta dooinney gerjaghey eddin eh charrey.”[24] Son yn coontey hug eh jeh hene ren ah hammey yindys as boggey dauesyn ren clashtyn ah, agh er-lheh dauesyn va feanishyn sooilley dys yn ymmyrkey-bea echey ayns peccah, hammey as yn aght  yindyssagh ren Jee doostey eh veih’n stayd pecoil echey[25].","[24] Mistranslation here.
[25] veih’n stayd pecoil echey] — ‘from his sinful state’. "
"I remember the first words he spoke before the people were, “If ever man could say, Grace is free, I am the person.” He then gave a short, but full account of the whole. He is now, I expect, in that world where they behold without weariness, the wonders of redeeming love,[26]","Ta cooinaghtyn aym er ny chied focklyn loayr eh ec yn Meeteil ain, (shoh va’d) “My oddys dooinney bio gra, dy vel Grayse as ah nastee, Mish yn persoon.” Eisht hug eh slane coontey dooin jeh ny v’er daghyrt, as dy row Jee er leih da trooid Creest. T’eh nish, ta mee dy shickyr credjal, ayns yn cheer shen raad ta’d cur-my-ner fegooish skeeys, Graih yindyssagh yn Eayn.—","[26] The Manx translation here gives; ‘I remember the first words he spoke at our Meeting. Namely; “If ever a living man could say that there is Grace and that it is  free, I am the person.” 
He then gave us a full account of what had happened; that God had forgiven him through Christ. He is now, I steadfastly believe, in that land where they behold, without weariness, the wondrous love of the Lamb.’"
"The master of the house, who prayed, and had been seven years in such a gloomy situation, knocked at my study door one Sabbath morning, about six weeks after I had seen him at his own house: The first moment I saw him, I was surprised with the change in his countenance, his horror and distress having been so long, had, in a measure, furrowed his face, till he was the very picture of grief; but now I never saw a countenance more changed: He looked on me with such a smile, as one may imagine the redeemed will see in one another’s faces, when they meet in the heavenly Canaan;[27]","Mysh Shey shiaghtinyn lurg dou ve ec thie yn Eirinnagh, as er chur coyrle da dy reayll Padjer Lught-thie, Haink eh dy my yeeaghyn: Tra honnick mee eh, va yindys mooar orrym, jeh’n caghlaa v’ayns cummey eh eddin, son va’n atchim as yn seaghyn v’eh er ve foo son shiaght bleeaney, er chur lesh eh dys stayd thrimjagh; Agh nish yeeagh eh orrym lesh lheid yn gennalys, dys smooinee mee, cre’n gennalys yinnagh yn sleih crauee fakin ayns eddinyn echelley[28], tra nee ad meeteil ayns yn Canaan Flaunysagh;—","[27] The Manx translation of this section gives; ‘About six weeks after I had been at the farmer’s house, and had advised him to hold Family Prayer, he came to see me. When I saw him I was surprised with the change in his countenance; for the terror and distress he had been experiencing for seven years, had brought him to a sad state, yet now he looked at me with a sort of cheerfulness, until I thought of what cheer the redeemed would see in one another’s faces, when they meet in the heavenly Canaan
[28] eddinyn  echelley—eddinyn-y-cheilley—‘one another’s faces’. Other examples of [noun + y-cheilley] constructions; goaill laueyn y cheilley—‘taking each other’s hands’ (Prayer Book, Service of Matrimony), cur braagyn y cheilley ayns yn aile—‘putting each other’s shoes in the fire’; taaghey sheshaght y cheilley—'frequenting each other’s company’ (‘Stories, reminiscences and letters of Edward Faragher’; ‘Lioar-lhaih Ghaelgagh’, 2013. ed; C. Lewin.); streeu dy yannoo bioys y chielley maynrey ‘study to render one another’s Lives happy’ (Fer-Raauee Creestee, p. 56), hug eh er ny hushtaghyn dy hassoo er mooin-y-chielley ‘he made the waters to stand on an heape’ Psalm 78.14. Constructions with y cheilley ‘one another’ as direct object of a verb are apparently restricted to Wilson’s sermons, e.g. molley y chielley ‘cheating one another’. "
"something like that was this meeting: He held out his hand, saying, “Brother, brother, I now can call you brother;”—and then informed me in what manner God had set his soul at liberty. I saw in this man what I never saw in any other:—His first joy continued in a measure uninterrupted for fifteen months. Since then God has called several of his children, who like himself, are marching on towards that company where all real experienced christians shall meet to part no more.[29]","Red ennagh myr shoh va’n meeteil ain. Heen eh magh eh laue, as dooyrt eh, “Vraar, Vraar, son nish ta mee abyl gra Braar riu,” Eisht dinsh eh dou cre’n aght va Jee er hoiaghey yn Annym echey ec reamys. Honnick mee lheid yn caghlaa ayns yn Dooinney shoh as nagh vaik mee rieau roye: Ren yn chied boggey echey farraghtyn ayns towse fegooish bodjal ny scadoo son Queig meeghyn jeig. Er-dyn tra shen ta Jee er n’eamagh er shiartanse jeh’n cloan echey, veih dorraghys, dys soilshey, As ta’d syn myr nyn Ayr, troailt dys yn Ard-valley shen, raad nee dy chooilley Chreestee firrinagh meeteil. Dy ghoaill soylley jeh Jee, Dy chur Moylley da, as Dy ghoaill Boggey ayn, Laa liauyr fegooish Kione.—","[29] The Manx translation here gives; ‘His first joy continued in a measure, without a cloud or shadow, for fifteen months. Since then God has called several of his children,  from darkness to light, and they are, like their father, travelling to that city where all true christans shall meet, to enjoy God, to praise him, and to there rejoice in him,  a long day without end.’"
"Oh shiuish ta Mainshter er Lught-thie,[30]","O, You, who are the master of a family,",[30] The first three verses here are not in any of the published Manx Hymn Books. 
"Da’n coontey shoh cur geill,","Pay heed to this account,",
As lhig da gobbragh ayn diu mie,"And let it work within you well,",
Nagh jean dy bragh falleil.,[A thing] that will not ever fail.,
"Lhig shoh ve sase dy greinnagh shiu,","Let this be a means of encouraging you,",
"Nyn churrym dy chooilleen,","To fufill your duty,",
"Fys, dy vel Jee as eh ghoaill roo",Knowing that God is one who accepts those,
Ta huggey ayns firrinys geam.,Who call to him in truth.,
"Yn Lught-thie eu jean shiu eh reill,","Rule your family,",
Ayns biallys as shee;,In obedience and peace;,
Padjer lught thie jean jee pointeil,Appoint Family Prayer ,
Dagh Moghrey as ec n Oie.,Every morning and at night.,
"She mooar ta’n Chiarn, as ard ta ’phooar[31]","The Lord is great, his power is great","[31] Verses 2 and 4 of Hymn 12 in Lewin & Wheeler 2019, (Hymn 128 in Lioar dy Hymnyn 1795)"
Dagh gloyr ta bentyn da;,Every glory belongs to him;,
"Neem’s ginsh jeh mirrillyn e ghrayse,","I will tell of the miracles of his grace,",
Bee’m booisal da dy bra.,I will be grateful to him forever.,
Dty ooashley hig veih Ayr gys mac;,Thy worship comes from father to son;,
Eer cloan nee ’voylley oo;,Even children will praise thee;,
"Eashyn ry-heet ver dhyt nyn mooise,","Ages to come will give their thanks to thee,",
Ashoonyn foast gyn chroo.,Nations yet uncreated.,
,,
,,
,,
,,
,,
,,
"[31] Verses 2 and 4 of Hymn 12 in Lewin & Wheeler 2019, (Hymn+_ftn3 128 in Lioar dy Hymnyn 1795)+A56:A8",,
[4] The Manx translation gives; ‘I was afraid that I would be disappointed in (assuming) that he would be pleased to see me.’,,
,,
"[6] ‘it was the great Mr. Grimshaw of Haworth, who then lived within a few miles of him’ — missing from the Manx translation.",,
[7] yn Dooinney mie shen] ‘that good Man’ ; added by the translator.,,
[8] This line is missing from the Manx translation.,,
"[9] The Manx translation of this paragraph is somewhat shorter; ‘After giving him a little advice and telling him  what I wanted him to read, I asked him to begin family-prayer. Then I spoke to his wife, and I said to her that I was expecting that she wouldn’t have an objection to her husband holding family-prayer.’",,
,,
"[11] The Manx translation gives: ‘He had masons at that time, building a new barn, and their boss was one of the biggest evil-doers in the whole land, and he did much persecution of God’s people, This fellow laughed aloud as the master was praying.’",,
"[12] The Manx translation gives: ‘He did this repeatedly, until the master of the house’s courage failed in carrying out his duty, because of the builder’s mockery, and one morning he thought that he would hide and that he could escape from his duty for once, supposing his wife would think that he was needed in a hurry for some reason.’",,
"[13] scapail—can be causative in Manx, so can be used for ‘rescuing’ as well as ‘escaping’.",,
"[14] The Manx translation gives; ‘Nevertheless, his wife perceived him going, and when the time for  prayer came; he wasn’t to be seen coming in as usual, and she went following after him, suspecting he had gone out of the way on account of the mason. She went into the brew-house, and she found her husband there, hid behind the brewing vessels.’",,
,,
,,
,,
,,
,,
[19] ‘The frost at that time was very severe’; this information is missing from the translation. ,,
[20] Cassan beg] ‘little path’,,
[21] eh heaghyn]—e heaghyn—‘his distress’,,
"[22] The Manx translation gives: ‘I think that he was one of the truest servants of the Devil in his service, and for persecuting  God’s people there was no match for him to be found.’",,
"[23] The Manx translation gives; ‘About eleven years before he was experiencing this distress, he read some part of Bunyan’s works, and he was, for a short while, greatly troubled, but he went back to the alehouse with his ungodly mates, and he got rid of his trouble, and lived in as hardened a frame as I ever knew any man to live, till  God saw good to strike him with the hammer of his potent word, and to break his heart of stone.’",,
[24] Mistranslation here.,,
[25] veih’n stayd pecoil echey] — ‘from his sinful state’. ,,
"[26] The Manx translation here gives; ‘I remember the first words he spoke at our Meeting.+A56:A80 Namely; “If ever a living man could say that there is Grace and that it is  free, I am the person.” ",,
"He then gave us a full account of what had happened; that God had forgiven him through Christ. He is now, I steadfastly believe, in that land where they behold, without weariness, the wondrous love of the Lamb.’",,
"[27] The Manx translation of this section gives; ‘About six weeks after I had been at the farmer’s house, and had advised him to hold Family Prayer, he came to see me. When I saw him I was surprised with the change in his countenance; for the terror and distress he had been experiencing for seven years, had brought him to a sad state, yet now he looked at me with a sort of cheerfulness, until I thought of what cheer the redeemed would see in one another’s faces, when they meet in the heavenly Canaan",,
"[28] eddinyn  echelley—eddinyn-y-cheilley—‘one another’s faces’. Other examples of [noun + y-cheilley] constructions; goaill laueyn y cheilley—‘taking each other’s hands’ (Prayer Book, Service of Matrimony), cur braagyn y cheilley ayns yn aile—‘putting each other’s shoes in the fire’; taaghey sheshaght y cheilley—'frequenting each other’s company’ (‘Stories, reminiscences and letters of Edward Faragher’; ‘Lioar-lhaih Ghaelgagh’, 2013. ed; C. Lewin.); streeu dy yannoo bioys y chielley maynrey ‘study to render one another’s Lives happy’ (Fer-Raauee Creestee, p. 56), hug eh er ny hushtaghyn dy hassoo er mooin-y-chielley ‘he made the waters to stand on an heape’ Psalm 78.14. Constructions with y cheilley ‘one another’ as direct object of a verb are apparently restricted to Wilson’s sermons, e.g. molley y chielley ‘cheating one another’. ",,
,,
[30] The first three verses here are not in any of the published Manx Hymn Books. ,,
"[31] Verses 2 and 4 of Hymn 12 in Lewin & Wheeler 2019, (Hymn 128 in Lioar dy Hymnyn 1795)",,
,,
,,
