Manx,English,Notes
Tra hooar ad ayns yn Ooir Flooyr Clen CHREESTEEIN?,When they got the flower of Clan Christian into the ground!,
"She Troo, Farg, as Goanlys, ver mou Dooinney erbee,","It is envy, anger, and malice, that will consume any man,",
"As ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts!",
"She eh va ny Vaarderagh, as ny Ghooinney-foalley,","It is he who was a whoremonger, and a lustful man,[4]","[4] dooinney -foalley] ‘blood-thristy man’, ‘carnal man’ or ‘lustful man’"
"Hug eh saynt da Runyssvie, myr roie da Logh-Molley;","He lusted for Ronaldsway, as before for Lough Molla;[5]","[5] Logh-Molley] a lake in Lezayre, North East of Sulby, that was drained in the 17th or 18th century. ‘Lough Molla Bridge’ and ‘Lough Molla’ watercouse still extant."
"Er Gaarey-feeyney Naboth va’n Chenjagh cloie,","Upon the vinyard of Naboth the extortioner[6] played,","[6] chenjagh] ‘extortioner’, other translations read this as ‘kinjagh’ and give ‘always’, or ‘constantly’. "
"As ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts",
"Nagh byrrys-enn dooinyn nagh hoill eshyn Baase,","Did we not know fine well that he didn’t deserve death, ",
Son Fer dy dug Laue ayns ’Uill cha ren rieau Grayse;,For one that put a hand in his blood there was never grace;,
"Agh fioghey as creenagh myr y Vaskad-wee,","But withering and aging like a yellow basket,[7] ","[7] baskad] ‘basket’, other translations seem to read this as either [banglane] or [brasnag] and give ‘branch’."
"As ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts",
"Gow gys y Vannyster ny Callaghyn-Doo,","Go to the Monastry, the Black Crones,[8]",[8] Gow gys y Vannyster ny Callaghyn-Doo] Other translations assume the initial article to be superfluous and give ‘Go to the Nunnery of the Black-robed nuns’. The Calcot family acquired the Nunnery in 1536 when it was dissolved and Robert Colcot (Colcad) married the Prioress.
As eie son Clen COLCAD derrey vrishys dty Ghoo;,And call for Clan Colcad until your voice breaks;,
"Ta’n Ennym shen caillit v’euish Vannynee choiee,","That name is lost from you Manxmen for ever,",
"Agh ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","But your death, Illiam Dhone, is breaking our hearts!",
"Son Bleeantyn ny Vartar, va ROBIN ny lhie,","For years a cripple, Robin[9] was bedbound,","[9] Robin] likely to be Robert Colcot (Colcad) (died 1670), Captain of Douglas Fort who was one of the men who sat in judgement at Wiliam Christian’s trial. This Robert Colcot was great grandson of the Robert Colcot who aquired the Nunnery, and also owned the Scarlett (Scarleod) estate. The feud between the Christians and Colcots seems to have begun in 1643, when James Stanley tried to impose a three-generational term-limit on land leases. Deemster Ewan Christian (father of William), ruled that the Manx tenantry had de facto tenure of their land and rejected Stanley’s terms. Colcot sided with Stanley and took a three-generational lease on his land. To avoid forfeiture, Ewan Christian bequeathed his estate to his youngest son William Christian in 1655. This dispute sets the stage for the 1651 rebellion against the Stanleys, and William Christian’s execution."
"She boirey-ny-chruinney ve, choud’s ve dy mie;","He was the worry[10] of the world, whilst he was well,",[10] Boirey] ‘disturbance’ ‘trouble’ ‘strife’. Earlier translations of this piece give ‘plague’.
"E Chaarjyn’s e Naboonyn jehsyn va skee,","His friends and his neighbours were tired of him,",
"Ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","Your death, Illiam Dhone, is breaking our hearts",
"Gow DICKY lhuingys, as dt’Uill er e Laue,","Dicky[11] boarded a ship, with your blood on his hand,","[11] Dicky] Likely Richard Colcot, Water Bailiff, or Richard Stevenson, granted Balladoole and the Calf by Stanley in 1651, who was married to Ann (née Colcot), daughter of Arthur Colcot. Both Colcot and Stevenson sat in judgment at the trial of William Christian. "
Agh she Fer-ny-cairal-kiart hug meeiteil daue;,But it was the righteous one who met them;,
"Yn Tonn cha dymmyrk yn Laad, sink eh ayn-jee,","The wave did not bear the load, he sank in it,",
"As ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts",
"As nish, raad ta Rass ny Cass jeusyn er mayrn,","And now, where is the seed or stalk of those who survive,",
"T’ad myr y Dress-ghonnagh, ny myr yn Onnane;","They are like the painful briar, or like the thistle;",
"Er cleiy fo nyn Naboonyn t’ad’er sheer cloie,","At undermining their neighbours they have always played, ",
"Agh ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","But your death, Illiam Dhone, is breaking our hearts",
"Dy shooylagh oo Mannin, cha glyn oo Fer gaccan,","Were you to walk the Isle of Man, you will not hear one complaining,",
Ny keayney yn Ennym va keayrt ayns Beemachan;,Or weeping the name that was once in Beemachan;,
"Agh Keeadyn dy Voghtyn ta goltagh as guee,","But hundreds of poor folk who great a stranger and entreat,",
"Dy vel dty dty Vaase, ILLIAM DOUN, brishey nyn Gree!","That your death, Illiam Dhone, is breaking their hearts!",
"Gow gys ny Cregganyn, ny gys Balla-Logh,","Go to the Creggans[12], or to Balla-Logh,[13]","[12] the Creggans] A property in Malew, owned by the Curghey family. An Elizabeth Colcot (Colcad) was married into this family.
[13] Balla-Logh] perhaps the estate in Marown, the name of which is now Ballaloch. Possibly Ballaugh, Arthur Colcot, who  was Captain of the Parish of Ballaugh. "
Cha vow fer jeh’n Ennym shen jir rhyt cheet stiagh;,You won’t find one of that name who will say to you ‘come in’;,
"Ec Joarreeyn ta nyn Dhieyn, nyn Dhalloo, as Nhee,","Strangers have their houses, their land, and things,",
"As ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts",
"Scarleod vooar Verchagh ta heese ec y Traie,","Great wealthy Scarleod[14] that is down at the shore,","[14] Robert Colcot (died 1670) owned the Scarlett (Scarleod) estate. His son, Ferdinand Colcot, sold the estate of Scarlett (Scarleod) to Henry Corrin in 1671. Ferdinand, as steward of Lord Derby’s household, presided at the trial of William Christian [Illiam Doun]. Scarlett House was later owned by the Christian family."
"T’ee ny Steigyn-ronney ec Mooinjer ny Faie,","It is in divided stakes[15], the people of the kiln have it[16],","[15] Steigyn-ronney] ‘steaks’ (J. Kelly, M-E)  here likely to be ‘stakes’ as in ‘lots’ or ‘claims’.
[16] Mooinjer ny Faie] ‘People of the Kiln’ / ‘Kiln Workers’ —  [faie] ‘a kiln’ — ‘[aie] is sometimes read as [faie]’ (J. Kelly, M-E). The area has abundant lime stone and kilns used for the production of lime. This phrase was traditionally translated as ‘the people of the flat’, or ‘paupers’. "
"Yn Eirey boght tayrnit sheese gys Greme dy Vee,","The poor Inheritence reduced to a bite of food,",
"As ta dy Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts.",
"Ny Dunveryn-foalley ren Cæsar y stroie,","The bloody murderers who destroyed  Caesar,[17]",[17] This may be a reference to the Cæsars of Ballahick. Arthur Colcot’s sister Elizabeth married into this family.
"V’ad shelgit lesh Noidyn dewil, seiltagh as shee;","They were hunted by cruel enemies, worldly and otherworldly;",
"Son cha row Fer jeusyn hooar rieau yn Baase cooie,","For there wasn’t one of them ever died naturally,",
"As she dty Vaase, ILLIAM DOUN, vrishys nyn Gree!","And your death, Illiam Dhone, will break our hearts!",
"Myrgeddin ny Dunveryn hug ILLIAM mou,","Likewise the murderers who laid Illiam low,",
"Nyn Dhieyn, s’nyn Dhalloo, s’nyn Ennym ren loau;","Their houses, and their land, and their name did rot;",
"Son lheie ad ersooyl myragh Lieh-rio ny Hoiee,","For they melted away like the hoarfrost of the night,",
"As ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","And your death, Illiam Dhone, is breaking our hearts!",
"Agh neem’s mee-hene y gherjagh lesh mooadys treishteil,","But I will console myself with a great deal of hoping,",
Dy vaikym Banglane my Ghraih ny hoie ’sy Whaill;,That I will see a branch[18] of my love sitting in the court;,"[18] Banglane] ‘bough’, ‘branch’, ‘division’, ‘portion’."
"Coyrt sneih er e Noidyn lesh Ordyr y Ree,","Grieving his enemies by the order of the king,",
"Ga ta dty Vaase, ILLIAM DOUN, brishey nyn Gree!","Although your death, Illiam Dhone, is breaking our hearts!",
,,
"Dreamal ren mish er y Chreg chreoi my lhie,","Dreaming I did, lying on the hard rock,[19] ","[19] Perhaps a reference to the last line of Samuel Rutter’s poem ‘The Direfull Effects of the Grand Rebellion’ (aka ‘Scarlett Rocks’), where the writer, resting on Scarlett Rocks looks out to see and imagines a change in fortunes."
Dy beagh Sluight ILLIAM DOUN ayns Runyssvie;,That Illiam Dhone’s offspring would be in Ronaldsway;,
"E Noidyn dewil castit, as eh hene ec Shee,","His cruel enemies defeated, and himself at peace,",
"As Clen CREESTEEIN gennal, as slane ec nyn Gree.","And Clan Christian cheerful, and in fully in our hearts.",
"Da Fir-choyrlee foalsey ayns Agglish ny Theah,","For false advisors in church or public,",
Ver Cummaltee Vannin slane Dwoaiys as Feoh:,The residents of the Isle of Man have contempt and disgust:,
"Coyrt Naboonyn Bun-ry-skyn, ’s brishey nyn Gree.","Upsetting neighbours, and breaking our hearts.",
"Myr ta dty Vaase, ILLIAM DOUN, brishey nyn Gree.","As your death, Illiam Dhone, is breaking our hearts!",
,,
"Chiarn Ooasle yn Ellan, eer ATHOL Graysoil,","The Noble Lord of the Island, his very grace Athol,[20]","[20] The first Duke of Atholl to hold the title of Lord of Mann was George Murray, who was invested in 1736. The introduction says that the piece is being republished, so the earliest date of first production must be 1736. "
"T’ad doalley as molley, lesh foalsaght nyn Goyrle;","They blind and deceive, with the falsness of their advice;",
"Yn *Ardh-chlagh Chorneilagh e Hie mooar dy Stroie,","To destroy the chief cornerstone of his great house,",
"Nyn Noidyn da Mannin, yn Chiarn, as y Ree.","Are enemies to the Isle of Man, the Lord, and the King.",
,[The following notes appear in the original document] ,
,"* The TWENTY-FOUR KEYS, the key and Pillar of our Constitution.",
,"The whole Board of Officers, who passed Sentence on him, were ignominiously deposed by the King’s Order, (CHARLES the II.)[21]","[21] The Board of Officers were; Capt. Richard Stevenson, Capt. Henry Howell, Capt. Robert. Calcot. Capt. Wm Hudlston. Lieut. Robert Quayle, Ensign John Norris, Deemster Thomas Norris, Controller Richard Tildesley, Water Bailiff Richard Calcot, Steward Ferdinando Calcot, Attorney Hugh Cannell, Messenger From The Earl Of Derby, William Quayle."
,"Printed for the EDITOR, in the YEAR, 1781.",
