Manx,English,Notes
"Cha row saase sy theihll, nyn gouyr dy scapail,","There was no way in the world, for them to escape,",
Yn baase va kiongoyrt roish nyn sooillyn ;,Death was in front of their eyes ;,
"Yn eam oc va treih, lesh cree er ny lheie","Their shout was miserable, with heart (spirit / hope) melting (away)",
Ec toishaght sinkeil boayll va whilleen.,As the sinking began where there were so many.,
,,
"Dy hrial nyn schlie, cha voddagh shin roie","We couldn’t run [??] to test our skill,",
Ny lheid as vad shoh ooilley cooidjagh ;,"(with them) Such as they were [??], all together ;",
Va ny deiney mie keayn ayns y’ vinnid shen,Were the good sea men in that minute;,
Ny tonnyn baaish ren ad y choodagh.,The deadly waves covered them.,
,,
"Lurg nyn ghaarjyn deyr, va oyr oc shilley jeir,","After (in memory of) their dear friends, there was cause to shed tears,",
Ee mraane as mraane treoghe as cloan veggey ;,By women and widows and little children ;,
"Lesh osnaghyn treih, v’ad currit lesh thie,","With miserable sighs, they were brought home,",
As oanluckit marish nyn gheiney.,And buried with their men.,
,,
"PRINTED BY J. C. FARGHER, “HERALD” OFFICE, DOUGLAS.",,
