Manx,English,Notes
"Loayrt mychione y Reihys, cha nel monney ry chlashtyn foast vouesyn ta shirrey goll stiagh 'sy Chiare As Feed!","Talking about the Election, there isn’t much to be heard yet from those who are seeking to enter the Keys!",
"Ayns ny shenn laghyn veagh caggey as arganys mooar ayn[5] ayns ny pabyryn niaght[6] as ec chaglymyn foshlit car ny shiaghteeyn roish y reihys, agh chouds shoh ta’n reihys jeeaghyn dy ve feer ‘low key’!","In the old days there would be fighting and great argument in the news paper and at open meetings during the weeks before the election, but thus far the election seems to be very ‘low key’!","[5] ayn] superfluous here
[6] niaght] [naight]
"
"Ayns ny laghyn moghey Vec Mannin[7], hoig shin dy tappee dy beagh eh ymmyrchagh cur bleaystan breneenagh fo ny Manninee dy ghoostey ad ass nyn gadley neupholitickagh. ",In the early days of Mec Vannin we undertood quickly that it would be necessary to put atomic bombs under the Manx to wake them out of their unpolitical sleep. ,[7] ny laghyn moghey Vec Mannin] 
"T’eh jeeaghyn dooys dy vel ad foast nyn gadley. Agh heemayds lurg tammylt. Ta mish yn jantagh son Audrey Ainsworth, as shiaghtin er dy henney honnick mee “manifesto” Vec Mannin son y chied cheayrt as s’mie eh erskyn towse. ","It seems to me that they are still asleep. But we will see after a while. I am the agent for Audery Ainsworth, and a week ago I saw Mec Vannin’s ‘manifesto’ for the first time and it’s exceedingly good. ",
"Cha dod Manninagh dooie erbee teiy noi shen ny ta scruit ayn, shenn Vanninagh ny Manninagh noa.","A true Manx person couldn’t vote against that which is written in it,  an old Manx person or a new Manx person.",
BUNNEYDYS 2,BUNNEYDYS (GROUND-WORK) 2,
"Haink Bunneydys 2 hym voish Brian Mac Stoyl tammylt er dy henney, as b’yindyssagh eh[8] dy cheau my hooill harrish yn obbyr vie echey. ","Bunneydys 2 came  to me from Brian Stowell a while ago, and it was wonderful to cast my eye over his good work..","[8] b’yndyssagh eh] ‘it was wonderful’. Outside of set phrases, [by] ([b’)before a vowel], the past tense of [s’] is only usually productive in Classical Manx, and then only as a superlative, eg; [b’aaley] ‘(was) most beautiful’, [b’yrjee] ‘(was) highest’, etc. "
"Dynsee mee ram Gaelg noa tra lhaih mee ny hrooid, as ayns y lioaran honnick mee laue Robert Mac Thomysh dy mennick as yn Ghaelg lettyragh yindyssagh echeysyn! ","I learnt a lot new Manx when I read through it, and in the booklet I often saw the hand of Robert Thomson and his wonderful literary Manx! ",
Ta treisht orrym[9] dy jig magh y lioaran shoh dy tappee cour ymmyd ny brastyllyn mleeaney.,I hope this booklet will come out fast for use of the classes this year,"[9] Ta treisht orrym] literally ‘There is a trust / hope upon me’, an idiom unattested in Classical Manx — [Ta mee treishteil], or [Ta treisht aym] would be expected here."
TOMMY LEECE,TOMMY LEECE,
"Myr screeu mee roie, ta ymmoddee Gaelgeyryn aegey laccal caslyssyn jeh’n shenn sleih vouesyn hooar y sheeloge aym pene chengey ny mayrey. Er hoh diu fer elley, Thomaase Leece (ayns Gaelg chiart — Thomaase Mac Guilley Yeesey).","As I wrote before, there are many young Gaelic speakers who want illustrations of the old people from whom my generation got the mother tongue. Here for you is another, Thomas Leece (in correct Manx — Thomaase Mac Guilley Yeesey).",
"Ren Tom beaghey ayns y Cherroo Keyl (narrow quarterland) nish scruit dy aggairagh “Kerroo-keeil” ayns Jiass ny h-Ellan, kiart fo Barroole Jiass.","Tom lived in the Kerroo Keyl (narrow quarterland) now written wrongly ‘Kerroo-keeil’ in the South of the Island, right under South Barrule.",
"Shimmey keayrt hie mee as my chaarjyn lesh shilley ersyn ’sy thie echey, loayrt rishyn cooill-chiollee as y Vible ’sy laue echey.","Many’s the time I and my friends went to visit him in his house, speaking to him by the fireside whilst he had the Bible in his hand.",
"Va Gaelg yindyssagh erskyn insh ec “Thobm” (myr yiarragh shin rish) as fys echey er ooilley ny skeeallyn 'sy Vible, er yn oyr dy row eh ny ghooinney feer chrauee, as v’eh ny Manninagh dooie trooid as trooid.","‘Thobm’ (as we would call him) had ineffably good Manx, and he knew all the stories in the Bible, because he was a very religious man, and he was a Manxman through and through.",
"Yinnagh eh goll son cosheeaght marin mygeayrt yn gowaltys[10] echey, ginsh dooin enmym dagh ooilley nhee, ginsh dooin skeeallyn as draneyn ass y Ghaelg.","He would go for a walk with us around his farm, telling us the name of everything, telling us stories and poems in Manx.",[10] gowaltys] ‘rented agricultural land’ often used to simply mean ‘farm’.
"Cha bee dy jarroo e lhied ayn arragh! Dobbree Thobm ’syn Africk Yiass rish kuse dy vleeantyn, ayns Johannesburg ayns ny meainyn airh.","There certainly won’t be the like of him again! Tom worked in South Africa for a few years, in Johannesburg in the gold mines.",
Tra v’eh ny scollag v'eh gobbragh ayns meainyn Forsdal as dinsh eh dooin dy row Gaelg ec ooilley ny shenn deiney v’eh gobbragh marish as nagh row monney Baarle oc ny keayrtyn.,When he was an older child he was working in Foxdale mines and he told us that all the old men he was working with knew Manx and that they didn’t have much English sometimes.,
"Keayrt dy row va Thobm eeastagh skeddan ’syn un vaatey as my henn henn yishag mooar ' 'Charlie Breagagh"", as dooyrt Thobm rhym un oie:","Once Tom was fishing herring in the same boat as my great, great granddad ‘Charlie Breagagh’, and Tom said to me one night;",
 “Va Charlie Breagagh yn chied fer ren mee rieau clashtyn loayrt Gaelg twoaie — She Gaelg vie v'echey dy jarroo agh va blass quaagh echey.” ," ‘Charlie Breagagh was the first one I ever heard speaking Northern Manx — It was good Manx he had indeed, but he had a strange accent.”",
"(Then he broke into English, as the old speakers were wont to do for em­phasis). “He had good Manx right enough but there was an awful twang arrim and usin’ words we wern’t hearin' in the South”.",,
"Ta Thobm oanluckit ’sy rhullick ec Skeerey Cairbre, faggys da dorrys ny killagh. Dagh ooilley cheayrt ta mee goll shaghey ta mee goaill padjer beg er e hon, as er son Sage Kinvig as e sheshey. Tooilley mychione ocsyn yn shiaghtin shoh cheet.","Tom is buried in Arbory Parish graveyard, near to the church door. Every time I go past I have a little prayer for him, and for Sage Kinvig and her husband. More about them next week.",
BEAT THE DROUGHT,,
Oie ennagh er y chiaghtin shoh chaie hie mee lesh shilley er y doour ayns Boayldyn as  v’eh lome-lane as roie harrish!,One night last week I went to visit the resevoir in Baldwin and it was completely full and running over!,
"Wheesh shen son y gennid fliaghee t'er ve ain car y touree! Myr t’eh er ny screeu ’sy Vible, “Datt ny thooillaghyn” car Mean Fouyir, myr datt ad ayns Mannin neayr’s va Adam ny guilley.","So much for the scarcity of rainwater that we have had during the summer! As it is written in the Bible, “The floods rose” during September, as they rose in Mann since Adam was a boy.",
Gagh vlein ta shin clashtyn rish boghtynid ayns ny pabyryn niaght mychione sauail ushtey. “Ushtey ayn son daeed laa elley” ta ny kione-linnaghyn gyllagh magh!,Every year we hear nonsense in the newspapers about saving water. “There’s water for forty more days”  the headlines shout out!,
"Ta fys mie aym dy vel reddyn feer anchasley ayns ayrnyn elley jeh ny hellanyn shoh, er lheh ayns y Thalloo Bretnagh as Sostyn Shiar Yiass, agh ayns Mannin?","I know well that things are very different in other parts of these islands, especially in Wales and Eastern England, but in Mann? ",
"In Ireland they pride themselves that the countryside has ""forty shades of green"". Is it not time that we stopped this annual nonsense in Mann about ""water shortages""? We must have sixty shades of green over here, under the grey, weeping skies of Ellan Vannin.",,
HYMN NOA VOISH L.V.C.,,
Va Chalse y Gardey as Chalse y Cain shirrey “Hark the Herald Angels Sing” ’sy Ghaelg cour shirveish ny Nollick.,Charles Guard and Charles Cain were asking for “Hark the Herald Angels Sing” in Manx for the Christmas Service.,
"Cha nel y hymn shoh rieau er ve screeuit ayns chengey ny mayrey Ellan Vannin, as er hoh diu eh, voish nyn garrey veen Lewis y Crellin: Cha nel reamys ain agh son un ronney, tar-jee gys y chirveish as ynsee-jee ooilley!","This hymn has never been written in the mother tongue of the Isle of Man, and here it is for you, from our dear friend Lewis Crellin: we only have room for one verse, come to the service and all learn!",
Ta ram stoo yin­dyssagh scruit ec Lewis as ta shoh sampleyr jeh’n obbyr echey. Ayns “Skeealaght” hee shiu ymmoddee skeeallyn scruit liorishyn. ,There’s a lot of wonderful material written by Lewis and here is an example of  his work. In ‘Skeealaght” you will see many stories written by him. ,
"Ta Ellan Vannin fo lhiastynys mooar dy jarroo da L.V.C., cha nee ny lomarcan son e obbyr ’sy Ghaelg agh son e ghraih-cheerey as ynsagh dowin er dagh ooilley nhee Manninagh.","The Isle of Man is greatly indebted indeed to L.V.C., not only for his work in the Manx language but for his patriotism and deep learning of everything Manx.",
"Clasht rish ainleyn-chaghteraght Niau,","Harken to the messenger angels of Heaven,",
Moylley’n Ree ta ruggit daue.,Praising the King that is born for them.,
"Shee as myghin er yn Theihll,","Peace and mercy of the World,",
Jee as peccaghyn meeiteil.,God and sinners meeting.,
Lhig da dagh ashoon sheelnaue,Let every nation of manking,
"Ayrn y ghoaill ayns boggey Niau,","Take a share in the rejoicing of heaven,",
Ginsh ny vud ny Seraphim.,Telling among the Seraphim,
“Rug Creest jiu ayns Bethlehem”.,“Christ was born today in Bethlehem.”,
(Co-chiaull) ,(Chorus),
"Clasht rish ainelyn-chaghteraght Niau, ","Harken to the messenger angels of Heaven,",
Moylley'n Ree ta ruggit daue.,Praising the King that is born for them.,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
