English,Manx,Notes
"4.—THE COMPANIES ACT, 1915. ","YN SLATTYS SHESHAGHTYN, NUY CHEEAD YEIG AS QUEIG-JEIG. ",
"The object and purport of this Act are to amend the provisions of the Companies (Consolidation) Act, 1910, with respect to private companies.","Ta’n aigney as y chooish jeh'n Slattys shoh dy lhiasaghey ny kiarailyn jeh’n Slattys Sheshaghtyn (Unnaneysagh), Nuy cheead yeig as jeih, bentyn rish sheshaghtyn Follit.",
"The Royal Assent to the foregoing Acts was glven by His Majesty in Council at the Court at Windsor Castle on the 13th day of April, 1915.","Va’n coardail Reeoil currit gys ny Lattysyn roie soit magh liorish E Ard Ooashley ayns Coonceil ec y Quaiyl ec yn Cashtal Windsor er yn three-jeigoo laa jeh’n chiaroo vee, nuy cheead yeig as queig-jeig.",
,,
"5.—THE EDUCATION ACT, 1915. ","YN SLATTYS YNSAGH, NUY CHEEAD YEIG AS QUEIG-JEIG.",
"The object and purport of this Act are to make provision for the education of blind and deaf and defective and epileptic children, and to amend the Education Acts.","Ta’n aigney as y chooish jeh’n Slattys shoh dy yannoo kiarail son ynsagh paitchyn doal, as bouyr as dullee as annoon as dy lhiasaghey ny Lattysyn Ynsagh.",
"C.-THE HARRIS DIVORCE ACT, 1915.","YN SLATTYS SCARREE HARRIS, NUY CHEEAD YEIG AS QUEIG-JEIG.",
The object and purport of this Act are to dissolve tlie marriage of Frederic Craig Harris with Amy Margaret Harris. ,Ta’n aigney as y chooish jeh'n Slattys shoh dy eaysley yn poosey jeh Frederick Craig Harris as Amy Margaret Harris.,
7 - THE RAMSEY MOORAGH IMPROVEMENT ACT 1915,"YN SLATTYS DY LHIASAGHEY MOORAGH RUMSAA, NUY CHEEAD YEIG AS QUEIG JEIG.",
"The object and purport of this Act are to amend the Ramsey Mooragh Improvement Acts, 1886 to 1892. and the Ramsey Harbour and Town Act, 1884, and to authorize the Ramsey Town Commissioners to accept re-conveyances of portions of the Mooragh Building Estate, and deal with the sale of sand and shingle from the Mooragh foreshore, and to confer other powers on such Commissioners.","Ta’n aigney as y chooish jeh’n Slattys slioh dy caghlaa ny Lattysyn dy lhiasaghey Mooragh Rumsaa. Hoght cheead yeig kiare feed as shey gys Hoght cheead yeig kiare feed as daa-yeig as yn Slattys Purt as Balley Rumsaa, Hoght cheead yeig kiare feed as kiare, as dy chur pooar da ny Barrantee Valley Rumsaa dy aagheddyn barganeyn jeh ayrnyn thalloo masoonys y Vooiragh, as dy ghurneil yn creek jeh geinnagh meen, as garroo voish yn traie Vooiragh as dy chur pooaraghyn elley da ny Barrantee shen.",
8.— THE EDUCATION (PROVISION OF MEALS) ACT. 1915.,"YN SLATTYS YNSAGH (KIARAIL LHONGAGHYN), NUY CHEEAD YEIG AS QUEIG-JEIG.",
The object and purport of this Act are to make provision for meals for children attending Public Elementary Schools.,Ta’n aigney as y chooish jeh’n Slattys shoh dy yannoo kiarail son coyrt lhongaghyn da paitchyn ayns schoillyn bunneydagh yn Theay.,
"9.— THE SUMMARY JURISDICTION ' (HIGHBAILIFF’S POWERS) ACT, 1915.","YN SLATTYS BRIWNYS GIARE (POOARAGHYN YN ARD-VAYLEE), NUY CHEEAD YEIG AS QUEIG JEIG. ",
The object and purport of this Act are to extend the powers and jurisdiction of High-Bailiffs.,Ta’n aigney as y chooish jeh’n Slattys shoh dy heeyney-magh pooaraghyn as briwnys ny Ard-Vayleeyn.,
"10.—THE HOWARD DIVORCE ACT, 1915.","YN SLATTYS SCARREE HOWARD, NUY CHEEAD YEIG AS QUEIG-JEIG.",
The object and purport of this Act are to dissolve the marriage of Kathleen Maud Howard with Cecil Harry St Leger Howard.,Ta’n aigney as y chooish jeh’n Slattys shoh dy eaysley yn poosey jeh Kathleen Maud Howard as Cecil Harry St Leger Howard.,
"11.—THE LORD’s RENTS PURCHASE (AMENDMENT) ACT, 1915. ","Y""N SLYTTYS CHIONNAGHEY -YN MAYLL CHIARN LHIASAGHEY"" . NUY CHEEAD YEIG AS QUEIG-JEIG. ",
"The object and purport of this Act are to amend the Lord’s Rent Purchase Act, 1913.",Ta’n aigney as y chooish jeh’n Slattys shoh dy lhiasaghey yn Slattys Chionnaghey yn mayll Chiarn. Nuy Cheead Yeig Jeih as Three.,
"The Royal Assent to thc foregoing Acts was given by Mis Majesty in Council at the Court at Buckingham Palace on the 25th day of June, 1915.","Va’n coardail Reeoil currit gys ny Lattysyn roie soit magh liorish E Ard Ooashley ayns Coonceil ec y Quaiyl ec yn Plaase Buckingham er yn queig as feedoo laa jeh’n cheyoo vee, nuy cheead yeig as queig-jeig.",
