Manx,English,Notes
Lheihll lhag as rooishtagh lesh y ghall [7];,"Lying slack and stripped by the gale,","[7] lesh y ghall— ‘by the gale’. The spelling gal, or gall, is also found in some ballads."
"Nyn ghuilley scaait dy veegerjoil,","Their leaves unkindly thrown,",
     Lhie shirgit er y faiyr.,     Lie shrivelled on the grass.,
"Dyn carrey, doort mee, faagit lhome,","Without a friend, I said, left alone,",
Dy ymmyrkey yn errey trome?,To carry the heavy burden?,
Dagh carrey ayns yn ooig lhie croym?,Every friend lying low in the pit?,
     Ah siyragh va my raa!,Oh! My words were hasty!,
"Gow cree, O Hreoltagh, glen dty ghruaie,","Take heart, O Pilgrim, clean your face,",
Cur void dty yeir — trog seose dty oïe,Put away your tears, — lift up your face,
"Dys CHAIRN Y VEA, t’ayns gloyr ny hoie,","To The Lord of Life, who is seated in glory,",
      Dty charrey beayn as bra.,          Your eternal and everlasting friend.,
"S’feer eh, bea deinagh, faase sheelnaue,","It is true, the weary, weak life of mankind,",
"Gowys jerr’ayns baase, as vees ny haaue;","Will end in death, and will be idle;",
Er dagh nhee heihlt vees jerrey daue,",For every worldly thing it will be an end for them,",
Agh ESHYN baase cha vow!,But HE will not die!,
     Ersyn traartys cha der sneih;,     Destruction will not affect him;,
"Ga caarjyn marroo ooilliu va,","Although all friends were dead,",
E chaarjys slane cooilleenagh ta;,His friendship is completely fufilling;,
     Dagh coayll jeant seose ayns niau.,     Every loss made up for in heaven.,
"Bleain elley nish, t’er scughey voin;","Another year now, has moved from us;",
Bleain elley cheet - eer myr ta tounn,Another year coming - just like a wave,
Geiyrt da tounn elley ec e voyn — ,Follows another wave at its heel —,
     Ayns shallid sooilley traiet!,      Ebbed away in the twinkling of an eye!,
Bleain elley nish ta faagit jeï; —,Another year now left behind;,
(Ta’n imraa doostey smooinaght vie:),(The mention awakes a good thought:),
"Shinyn tayrn na snaissey thie,","We, drawing closer to home,",
     Wheesh jeh nyn dhraa ghiare reait.,     So much of our short time cleared.,
"Er fea my hoiee [8], as frasser’ [9] feayr","In the stillness of the night and cold showers,", [8] my hoiee = ny hoie ? [9] What is frasser’ ?
Ta clag y chashtal dullyr —geyre,The clock of the gloomy castle sharply,
"Cur raaue da’n ghard dy vel eh seyr,","Warns the guard that he is free,",
     Yn oor dy arrey roït.,     The watch hour run out.,
Myr shen lesh boggey feoilt ta’n noo,"Thus, with bounteous joy, the saint",
"Gen’tyn dagh bleain, dy vel ny sloo","Feels every year, that there is",
"Dy hraa as seaghyn er dy cheau,",Less time and sorrow to be spent,
     Ayns scaaghyn heihltagh seiyt.,"          Troubled in worldly shadows.",
"T’eh wheesh shen sniassey da ’hreishteil,","He is that much closer to his hope,",
"Da jerrey ’heaghyn as ’huilleil;","To the end of his sorrow and his travails,",
"Yn raad ta shee as gerjagh reill,-","The place where peace and comfort rules,",
     Canaan ny flaunys noo.,     Canaan of the holy paradise.,
"Cha vaik rieau sooill, rieau cleaysh cha glenn","No eye will ever see, no ear ever hear",
Yn eunys vaanrey sheeant t’ayns shen:,The happy blessed rapture that is there:,
Dagh creoighys jerrey goaill ayns gien,Every hardship ends in cheer,
     Da nagh bee kione ny smoo!,     To which there will be no end!,

