Manx,English
[eayst noa] Jesarn ayns bleeaney dy- ,Saturday’s (new) moon in a year 
"liooar ayns shiaght bleeaney, as ta eayst ","is enough in seven years, and a "
noa Jesarn ’syn vlein-lheim dy liooar ayns ,Satturday’s (new) moon in a leap-year is enough in one hundred years.
keead blein,
_______,_______
"Mannagh jean yn ghrian soilshean er Cronk-ny-Caitnys Shenn Laa Nollick beg, cha bee eh blein mie skeddan.","Unless the sun shines on the Hill of the Desert on Old New Year Day, there will not be a good herring year."
,the Hill of the Desert] A good descriptive old Manx name for Peel Hill.
My ta Cronk-ny-Pheeley coodit dy niaghtey Shenn Laa Nollick beg bee eh blein mie skeddan. ,If the Hill of the Peel is covered with snow on Old New Year’s Day there will he a good herring year.
,"the Hill of the Peel] the fort, i.e., Peel Castle. "
Neear as neear-ass dy vishaghey yn eeast glass. ,West and sou'-west to increase the gray fish  [Alluding to the wind wished for at Christmas by fishermen]
My ta’n gheay ec y niar-hwooie Shenn Laa Souney. ,"If the wind is north-west on Old Hollintide Day, "
Bee eh myr shen three kerrinyn ny bleeaney.,It will be like that three-quarters of the year.
"Ta shin laccal yn gheay ec y niar ec y Chaisht dy eiyrt ny saggyrtyn dys Nherin, as ta shin laccal yn gheay ec y neear ec y Kingeesh dy eiyrt thie ad reesht. ","We want east wind at Easter to drive the priests to lreland, and we want we west wind at Whitsuntide  to drive them home again."
_______,_______
"Yn gheay voish yn neear roish yn Chaisht dy churlesh ny troailtee dys Moir Agglish Mannin, as yn gheay voish yn niar lurg yn Chaisht dy churlesh thie ad reesht. ","East wind before Easter to carry the pilgrims to the Mother Church in Mann, and west wind after Easter to carry them home again. "
,"Mother Church] i.e., St. Germain’s Cathedral. "
Cha nel fys ec yn muc cre’n aght ta’n goayr beaghey. ,The pig does not know how the goat lives.
FLOUT ER VOOINJER LAXEY. ,A TAUNT FOR THE PEOPLE OF LAXEY
"Maarlee Skeeylley Lonan cha çhiu as ny caaee,","The thieves of Lonan Parish as thick as the corn seeds,"
As d’eiyr ad yn shenn ghuiley[1] sheese lesh yn traie.,And they chased the old boy down towards the shore.
,yn shenn ghuiley] Jouyl. ‘the old boy’ or ‘the devil’.
FLOUT ER VOOINJER RONNAG. ,A TAUNT FOR THE PEOPLE OF RONAGUE
"Ayns Skeeylley Chreest neesht,","In Rushen Parish too,"
Va madgyn neesht.,There were ‘madges’ too.
,"madgyn] See Manx Ballads (A. W. Moore), p. xxvii. (Morrison). “The curious Madgeyn (sic) y Jiass, “Madges of the South,” is a satire by the Peel fishermen on their fellows of Port Erin and Port St. Mary. They designate them as Madges, i.e., as effeminate creatures, and they declare that they are shiftless and impecunious, and quite under the dominion of their wives.”"
Va foddey smessey ayns Ronnag,That were far worse in Ronague
"Lheid ny madgyn shoh,","Such ‘madges’ as these,"
"Cha row rieau bio,","They were never alive,"
T’ad çheet voish foddey as gerrit.,They come from far and near.
_______,
FLOUTYN ER VOOINJER GHELBY,A TAUNT FOR THE PEOPLE OF DALBY
"Hie yn chriy mygeayrt sheear un laa,","The gallows went around west on day,"
As haink eh stiagh er Niarbyl traie ,And they came in on Niarbyl shore
"Dy chroghey mooinjer Ghelby,","To hang the people of Dalby,"
Dy chroghey mooinjer Ghelby.,"To hang the people of Dalby,"
,"The gallows was once swept off Hango Hill by the sea, and washed in on the Niarbyl shore, after which Southside men returned the taunt to their fellows in the West by saying that when the very gallows went round West to hang them it showed how bad they were."
"Va eirey mooar ayns Rhaby mooar,","There was a great heir in Raby Mooar,"
As eirey mooar ayns Ballelby. ,And a great heir in Ballelby.
"Ny sodjey sheear ny smessey sthill, ","Further west worse still,"
"Pyht, pyht, pyht, er vooinjer Ghelby.","Pyht, pyht, pyht, on the people of Dalby."
,"When this was sung, the thumbs were snapped at “Pyht.” A Peel man would say it in the same circumstances as an Irishman would invite one “to stand on his coat.” It was a challenge to a fight, and the finger-snapping expressed derision. It was sung to a dance tune."
,FRAGMENTARY LOVE SONGS.
"“Graih my chree, vel graih ayd orrym?”","Love of my heart, hast thou love for me?” "
"“Ta, red beg cha nel mee follym.” ",“A little I have to give to thee.”
Voish yn red beg haink graih mooar ,From that little soon came more. 
As lurg shen haink graih dy-liooar.,Then came love in fullest store.
_______,_______
"O! she yn traa va my ghraih’s beaghey ayns y Lagg, ","Oh! It is the time my love was living in the Lagg,#"
V’ish ceau ny goonyn sheidey as ny bussalyn plaid;,She was wearing gowns of silk and hand-kerchiefs of plaid: 
"Son v’ish ben aeg cha aalin — cha naik shiu rieau ny s’booie, ",For she was a maiden young one fairer ne’er you saw. 
V’ish ’skyn dy-chooilley lady ayns ny skeeraghyn twoaie. ,Fairer far than any lady dwelling in the Nor’. 
Co-chiaull. ,Chorus. 
O! she jeelt shiu dou my chabbyl dy voddym nish goll roym ,"’Tis saddle you for me my horse that swiftly ride I may, "
Dy akin graih veg veen my chree son t’ish feer foddey voym; ,All for to see my heart’s dear love who’s very far away : 
Hem’s harrish crink as couanyn as derrey er mee skee. ,"O’er hill and dale I'll go, though worn and weary I may be. "
Dy akin graih veg veen my chree son t’ish feer foddey j'ee.,"To see my heart’s dear little love—far, far away is she."
Peel.      S. M.,
,
,
[1] yn shenn ghuiley] Jouyl (Morrison). ‘the old boy’ or ‘the devil’.,
