Manx,English,Notes
"     Mraane ooasle as gheiney seyrey, ta mee feer wooiagh dy vel eh er ve kiarit ec yn Cheshaght Vanninagh, dy chummal giense-kiaullee elley myleeaney. Haink yn chied veeiteil ain nurree lhien dy mie, as nee shiuish va kione-enish ec y traa shen freill ayns cooinaght dy row eh yn yeearree ain dy jinnagh yn chooish shoh cheet dy ve co-chruinnaght bleeaney.","     Ladies and gentlemen, I am very peased that it has been arranged by the Manx Society, to hold another musical banquet this year. We managed our first meeting last year well, and you were present then will keep in mind that it was our desire that this event would become an annual event.",
"Te jannoo taitnys dou noght dy akin yn sheeloghe aeg nagh vel eh jarroodit, as dy vel ad dy gheddyn leaghyn son yn schlei oc ayns ynsagh yn ghlare Vanninagh. She ayns ny paitchyn dy vel yn jerkalys ain son ny traaghyn ta ry-heet, as my nee mayd failleil dy chuirr ayns ny aignaghyn oc yn rass mie, cha bee eh traa foddey derrey vees yn ghlare ain jarroodit as meeiteilyn myr shoh ooilley-cooidjagh ec kione.","It gives me pleasure tonight to see the young generation is not forgotten, and that they are receiving rewards for their skill in learning the Manx language. Our hope is in the children for the times to come, and if we fail to sow the good seed in their minds, it won’t be very long until our language will be forgotten and meetings like this altogether ended.",
Shegin dou gra myrgeddin dy vel meeiteil jeh’n keint shoh toghyr vie da nyn gaarjyn aegey. Ta caa oc noght dy chlashtyn chengey-ny-mayrey Ellan Vannin veih ny meillyn ocsyn va cliaghtey dy yannoo ymmyd jeh veih nyn aegid myr nyn ynrican aght dy loayrt ry-cheilley.,I must say too that a meeting of this kind is a fine endowment for our young friends. They have an opportunity tonight to hear the mother-tongue of the Isle of Man from the lips of those who were accustomed to make use of it from their youth as the only way to speak together.,
"Cha row rieau caa lheid shoh aym pene dy heet gys meeiteil raad va Gailck er ny loayrt, as nee yn sleih aeg gyn dooyt cooinaghtyn er fastyr myr shoh, as nee ny lessoonyn t’ad gynsagh nish tannaghtyn foddey ayns ny aignaghyn oc.","I never had such an opportunity myself, to come to a meeting where Manx was spoken, and the young people will no doubt remember an evening like this, and the lessons they learn now will remain long in their minds. ",
"Ta paart jeh nyn shenn carraghyn ersooyl eer er-dyn nurree, as ta mee shickyr dy vel shin ooilley feer trimshagh son baase jeh Mainstyr Cain ren wheesh dy chooney lhien er yn oie giensal shen. Shegin dou cur booise diu son cuirrey mee reesht dy ghoaill yn stoyll-drommey. Ta mee coontey eh onnor mooar as baare-lhiam dy beign ny s’cooie er y hon.","Some of our old friends are gone, even since last year, and I am sure that we are all very sad for the death of Mr. Cain, who did so much to help us on that convivial night. I must give thanks to you for inviting me again to take the chair. I consider it a great honour and I would rather that I were more suitable for it.",
"Ta’n kaart-kiaullee liauyr as bee shiu goaill foddeeaght dy chlashtyn yn feallagh ta cheet my-yeih, er-lheh ny shenn caarjyn ain ta er jeet raad liauyr voish Purt-ny-Hinshey dy ve marin.","The program of music is long and you will longing to hear the ones that are coming after me, especially our old friends who have come a long way from Peel to be with us.",
Ta mee geearee da’n Cheshaght Vannin-agh bea liauyr as aigh-vie.,I desire (wish) the Manx Society a long life and good luck.,
,MISS MORRISON’S SPEECH,
"     Te feer taitnyssagh dy ve ec giense Manninagh dy chlashtyn yn çhenn ghlare Gaelgagh loayrit, as harrish ooilley shen dy akin ny paitchyn ny vud ain – te jeeaghyn nagh vel yn ghlare goll dy gheddyn baase foast.","     It is very pleasurable to be at a Manx party to hear the old Manx language spoken, and over all that to see the children amongst us — it seems that the language isn’t going to die yet.",
,"I’m sure that you children have taken great pleasure in your Manx lessons, and you should be proud that you know something of the language of the native fathers. It has been the tongue of Edward Christian, and William Christian, and all the chief and learned Manx people, in days done past, and you are better for having knowledge of the language.",
"     Ta mee shickyr dy vel shuish paitchyn er n’ ghoaill lane taitnys ayns ny lessoonyn Gaelgagh eu, as lhisagh shiu ve moyrnagh dy vel enn eu er red ennagh jeh glare ny ayraghyn[2] dooie. Te er ve çhengey Edard Christian, as Illiam Dhone, as ooilley ny Manninee dooie ard as ynsit, ayns ny laghyn ta er gholl shaghey, as ta shiu ny share dy vel enn eu er y ghlare.",,[2] ayraghyn] ‘fathers’ or ‘parents’.
     Ta shin ooilley ayns shoh jerkal dy jig shiu er nyn doshiaght lesh yn ghlare derrey vees shiu slane ynsit as jannoo ooilley ny oddys shiu dy ynsaghey eh da paitchyn elley tra nee shiu gaase seose dy ve mraane as deiney.,     All we here are expecting[3] that you will advance with the language until you be completely trained and do all you can to teach it to other children when you grow up to be women and men.,[3] jerkal] expecting — often used to mean ‘hoping’.
,MRS. CORKILL’S SPEECH.,
,,
"Te cur lane taitnys dou dy ve ayns shoh noght, as dy akin whilleen er jaglym cooidjagh dy chooney lhien dy reayll seose yn chenn ghlare ain hene. Tra ta ny sleih aegey as ny paitchyn streeu dy gheddyn greim er, lhisagh shin jannoo ooilley ny oddys mayd dy chooney lhieu as greinagh ad er nyn doshiaght.","It gives me much pleasure to be here tonight, and to see so many gathered together to help us to preserve our own ancient language. When the young people and the children strive to get a grip on it, we should do all we can to help them and encourage them on their way.",
"Foddee eh ve foast myr cliegeen aalin mysh y wannal oc nagh vod ve goit voue. Ta dy-chooilley ashoon moyrnagh jeh glare yn cheer eck hene. Cha der mayd geill da ny floutyn ta shin geddyn noi yn Gaelk. Adsyn ta ceau ad cha nod ad loayrt yn ghlare ad hene, as cha vel ad laccal feallagh elley dy loayrt eh. ","It may be yet like a beautiful jewel about their necks that cannot be taken from them. Every nation is proud of the language of their own country. We will pay no heed to the taunts we get against Manx. Those who throw them cannot speak the language themselves, and they don’t want other people to speak it. ",
"Ta lane reddyn jeant nish nagh vel ymmydoil ny vondeishagh. Ta’n ghlare Ghaelgagh yn toghyr ta ny shenn ayraghyn ain er n’ aagail dooin nagh vod ve goit voin. Lhig dooin, eisht, jannoo ooilley yn siyr oddys mayd dy gheddyn voish ny sleih shinney, roish my jed ad roue, yn sheean cair dy loayrt eh. Un cheayrt te caillit ta cailt son dy bragh.","There are many things done now that are not useful or advantageous. The Manx language is the endowment that our ancestors have left to us that cannot be taken from us. Let’s, then, all the haste we can to get from the older people, before they go, the right sound to speak it. Once it is lost (it) is lost forever.",
Te nane jeh ny reddyn s’doillee da ny ynseyderyn nish dy chur yn blayst cair er y ghlare dy loayrt eh. Agh lesh meenid as jeenid ta mee jerkal dy vow mayd yn varriaght.,"It is one of the most difficult things for teachers now to put the right accent on the language (so as) to speak it. But, with patience and ardour, I expect that we will gain the victory. ",
"     Ta nyn garrey Gaelgagh ren arraneys as kiaulleeaght dooin ayns shoh blein er-dy-henney ersooyl harrish yn awin. Ta nane lurg nane goll roue, as yn Gaelk caur goll maroo.","     Our Manx speaking friend who made song and music for us here a year ago is gone away over the river. One by one are going, and good Manx going with them.",
Nagh lhig dooin ve lhag-chreeagh agh goll er nyn doshiaght derrey vees yn obbyr cooilleenit. Nee mayd eisht faagail yn obbyr da ny feallagh elley dy reayll sose as dy ynsaghey yn ghlare da ny sheeloghyn ta ry-heet.,"Don’t let us be disheartened, but go forward until the work is completed. We will then leave the work to others to preserve and to teach the language to the generations to come.",
,INTERESTING STORY BY MR CÆSAR CASHEN.,
“JUAN AS YN DOOINNEY MARREY’,“JUAN AND THE MERMAN.”,
"     Mysh keead blein er-dy-henney va dooinney ayn as ’n ennym echey Juan. As hie eh dys yn traie dy yeeaghyn son partanyn, as myr v’eh ronsagh fud ny creggyn haink dooinney marrey seose ass yn ushtey rish lhiattee yn creg. ","     About a hundred years ago there was a man and his name was Juan. And he went to the shore to look for crabs, and as he was searching amongst the rocks a merman came up out of the water by the side of the rock. ",
"Dooyrt eh rish Juan, “Cur partan dou!”","He said to Juan, “Give me a crab!”",
"“Cha derym partan dhyt, edyr,” dooyrt Juan, “t’ou abyl tayrn palchey partanyn dhyt hene.”","“I won’t give you a crab, at all,” said Juan, “you’re able to haul plenty of crabs for yourself.”",
" “Cha vel,” dooyrt yn dooinney marrey, “cha nel mee abyl dy hayrn nane meehene.” As dooyrt yn dooinney marrey rish Juan, “My ver oo partan dou, cha bee oo dy bragh baiht ayns yn ’aarkey choud as vees oo er thalloo chirrym.”","“No,” said the merman, “I’m not able to haul one myself.” And the merman said to Juan, “If you give me a crab, you will never be drowned in the ocean as long as you are on dry land.”",
"     As laa-ny-vairagh hie Juan gys yn eeastagh ayns y baatey beg echey, as tra v’eh er-jeet dys yn aaley-eeastee[4], cheau eh yn aker magh as ren eh yn chord shickyr, as hoie eh sheese ayns y vaatey dy gheddyn y rimlagh aarloo as ny dug-gannee* bitit. ","     And the next day Juan went to the fishing in his little boat, and when he had come to the fishing mark, he threw the anchor out and made the cord secure, and he sat down in the boat to get the fishing line ready and the hooks baited. ","[4] aaley] ALEY, AILEY, s. when the fishermen have let down their lines, or shot their nets, they say er-aley mie, or sie, good or bad, according to their take ; fishing-ground, drift, lay. (Kelly, J.)"
* Ny dooanyn,,
"Haink yn dooinney marrey cheddin seose dy mullagh yn ushtey ec lhiattee yn baatey, as dooyrt eh:","The same merman came up to the top of the water at the side of the boat, and he said:",
"“Yuan, Yuan! T’ou er-choayl dty cheeayl ta mee shein.”","“John, John! You’ve lost your mind I think.”",
"     As dooyrt Juan, “C’red ta jannoo ort nish?”","     And Juan said, “What’s up with you now?”",
"As dooyrt yn dooinney marrey, “T’ou er cheau yn aker magh as t’eh er-jeet sheese trooid yn chimlee aym ayns yn rhum aarlee. Te ny share dhyt, Yuan, dy pluckey yn aker seose as urragh bit beg, as my nee oo jannoo shen yiow palchey yeeast.”","And the merman said, “You’ve thrown the anchor out and it has come down through my chimney in the kitchen. It’s best for you, Juan to pull the anchor up and wait a little bit, and if you do that you’ll get plenty of fish.”",
"     As ren Juan shen y yannoo, as hooar eh palchey yeeast. As va Juan as yn dooinney marrey ny reih chaarjyn rieau lurg shen. She[5] jerrey yn cooish.","     And Juan did that , and he got plenty of fish. And Juan and the merman were always best friends after that.",[5] She] Evidently a misprint for ‘Shoh’.
,This is the end of the matter.,
,MR. J. J. KNEEN’S SPEECH,
"     My chaarjyn,— Te cur lane taitnys dou dy hassoo kiongoyrt rish yn çhaglym shoh fastyr jiu dy ghra fockle ny ghaa[6] ayns shenn glare ny ayraghyn ain.","     My friends, — It give me much pleasure to stand before this gathering this afternoon to say a word or two in the old language of our parents.","[6] ny ghaa] ‘or two’ — usually used to mean ‘many’, as in English ‘I could tell you a thing or two’."
"    Shoh yn nah çhaglym bleeaney t’er ve ain, as ta mee dy-jarroo treishteil nagh bee eh yn fer sjerree.","     This is the second annual gathering we have had, and I am certainly hoping that it won’t the last.",
"     Neayr as yn traa shoh nurree, t’er ve ymmodee caghlaaghyn. Ta ymmodee caarjyn er n’gholl dys y çheer shid veih cha nel troailtagh erbee çheet reesht. Ta un shenn carrey er n’aagail shin va mârin nurree, yn çhenn bard yindyssagh shen. Mainstyr Illiam y Cain. Shimmey keayrt tra va mee guilley beg ta mee er n’eaishtagh rish kiaulleeagh arraneyn Gailckagh as cloie er yn greïe chiaullee echey. Agh ta eshyn as feallagh elley ersooyl , as ny doarlishyn ta faagit oc, cha bee ad dy-bragh reesht er ny lhieeney.","     Since this time last year, there have been many changes. Many friends have gone to that land yonder from which no traveller comes back. There is one old friend who has left us who was with us last year, that wonderful old bard, Mr William Cain. Many’s the time when I was young I have listened to him singing Manx songs and playing his musical instrument. But he and others are gone, and the gaps they have left will never the filled again.",
"     Myr shen ta’d goll, nane lurg nane elley, as cha nel feallagh erbee dy ghoaill ny buill oc; Agh vel ad marroo? Cha nel, ta’n meeiteil shoh feanish bio dy vel ny spyrrydyn oc foast cummal as gleashagh mast ’ain, ","     So, they go, one after another, and there are no others to take their places; But are they dead? No, this meeting is a living testimony that their spirits are still dwelling and moving amongst us.",
"     Nish, lhig dou gra fockle ny ghaa mychione yn obbyr aym pene. Myr ta fys eu, ta mee er ve g’ynsagh yn Ghailck ayns Doolish nish son tree geuraghyn, as te cur taitnys vooar dou dy yannoo cre-erbee foddyms dy hauail yn çhengey ain voish slane toyrt-mow. Tra ta mee fakin ny ynseydee aym goaill ayrn ayns yn çhaglym shoh, ta mee g’ennaght nagh vel yn obbyr aym ayns fardail. Ta Miss Myl-y-woirrey as feallagh elley gobbragh ayns y vagher cheddin, as bannaght Yee er yn obbyr oc!","     Now, let me say a word or two about my own work. As you know, I have been teaching Manx in Douglas now for three winters, and it gives me great pleasure to do whatever I can to save out languaeg from complete destruction. When I see my students taking part in this gathering, I fee that my work is not in vain. Miss Morrison and others work in the same field, and God’s blessing on their work!",
"     Neayr as ghow yn Çheshaght Ghailckagh toshiaght, t’ee er chooilleeney mooarane, as ta foast mooarane fuirraght son jannoo.[7] Shen-y-fa, lhig dooin ooilley ve er-nyn-gosh as jannoo! Lhig dooin g’ynsagh da Manninee nagh vel çhengey ny mayrey oc red lhisagh ad ve nearit jeh, agh nane jeh ny eiraghtyn s’ooasle ta Jee er chur daue! Çheer erbee ta lhiggey da’n çhengey ashoonagh eck geddyn baase, t’ee scuirr dy ve ashoon. Shen-y-fa, lhig da’n kionghraue ain y ve, “Yn sleih ain, yn çheer ain, yn çhengey ain!”","     Since the Manx Language Society began, it has achieved a great deal, and there is still a great deal left to do. action. Therefore, let us all be on our feet and doing! Let’s teach Manx people that their mother-tongue is not a thing they should be ashamed of, but one of the noblest inheritances that God has given them! Any country that allows their national language to die, it ceases to be a nation. Therefore, let our motto be, “Our people, our country, our language!”",[7] son jannoo] ‘for doing’ — perhaps there is something missing her; ‘ta shin son jannoo’] ‘that we can do’ would be expected here..
"     Ta shin er chlashtyn fastyr jiu paart dy arraneyn millish ayns yn çhenn glare ain, —arraneyn, ny ta mee treishteil nagh jean rieau geddyn baase, choud as nee ny tonnyn as faarkaghyn niee ny traieghyn jeh Ellan Vannin, as yn ghrian soilshean er ny sleityn gorrym kayeeagh eck as ny glionteeyn aalin glass eck.","     We have heard this afternoon some sweet songs in our old language,— songs, I hope will never die, as long as the waves and oceans wash the shores of the Isle of Man, and the sun shines on her blue misty mountians and her beautiful green glens.",
     Ta mee booiagh dy akin nagh vel ny caarjyn ain ayns Purt-ny-hinjey er yarrood shin. ,     I am please the see that our friends in Peel have not forgotten us.,
"     Cre cha maynrey as gennal ta dy-chooilley pyagh jeeaghyn lurg ny beeghyn blastal Manninagh, yn kiaulleeaght villish, ny cooishyn, as yn feailley dy reddyn mie elley t’er ve ain. As eisht, cha nhegin dou jarrood yn carrey gennal ain ayns y stoyl-drommey, Mainstyr yn Çhaglym – ta slane sleih aynhene[8], as t’er ve freayll arrey harrish yn giense lesh sooill ayroil car yn astyr.","     How happy and cheerful everyone looks after the tasty Manx foods, the sweet music, the talks, and the feast of other good things we have had. And therefore, I must not forget our cheerful friend in the chair, the Master of Ceremonies — who is ???, and who has kept watch over the party with a fatherly eye during the evening.",[8] ta slane sleih aynhene] ‘there are complete people it itself’ – evidently a misprint.
"S’mie fakin whilleen eddinyn dy chaarjyn ayns y çhamyr, as te yn bwooishal as padjer jeean aym dy beemayd ooilley spaarit dy akin ymmodee çhaglymyn elley gollrish yn nane shoh.","How good it is to see so many faces of friends in the room, and it is my wishing and earnest prayer that we will all be spared to see many more gatherings like this one.",
"     Nee lheid yn fastyr shoh tannaght ayns yn chooinaght ain choud as beemayd bio, as higmayd[9] ooilley thie noght maynrey as booiagh jeeaghyn er-y-hoshiaght dys y çhaglym s’niessey lesh ennaghtyn dy voggey as dy haitnys.","     This sort of evening will remain in our memories as long as we live, and we will all come (arrive) home tonight happy and pleased, looking forward to the nearest (next) gathering with feelings of joy and pleasure.","[9] higmayd] — we will come, but sometimes used colloquially for ‘we will arrive’."
,,
,,
,,
,,
[2] ayraghyn] ‘fathers’ or ‘parents’.,,
