Manx,English,Notes
"AYNS yn Imbagh Troailtee Crauee ’sy vlein 1909, hie shin dys Ellan Lambok ta ny lhie mysh keead meeilley voish traie Yava, dy ghoaill er y lhong kiare feed as tree deiney jeig[4] va jannoo yn marrinys dys Jeddah, as veih shen dys Mecca as Medina.","In the Pilgimage Season (‘Season of the Pilgrims) in the year 1909, we went to Lambok Island that lies about a hundred miles from the shore of Java, to take on the ship ninety-three men who were making the voyage to Jeddah, and from there to Mecca and Medina.","[4] kiare feed as tree deiney jeig] ‘ninety three men’, in Classical Manx; [kiare feed dooinney as tree-jeig]."
"Cha row purt ayns yn ellan as begin dooin lhie ec aker ayns “Apenan Landing”, as cha row eh feer foddey derrey haink ny baatyn beggey magh ass yn ellan hooin, dagh ooilley nane lane jeh ny h-ellanee va son cheet marin, as mysh thousane elley dy gheiney as dy vraane v’er jeet dy ghra, “Shooill marish y Chiarn Allah” roosyn.","The island had no harbour and we had to lie at anchor in “Apenan Landing” (Ampenan Landing, Lombok, Indonesia), and it wasn’t very long until the little boats came out to us from the island, every one of them full of the islanders who were for coming with us, and about another thousand men and women who had come to say “Walk with the Lord Allah” to them.",
"Cha daink ben erbee dy ghoaill lhuingys, she ooilley deiney v’ayn.","No woman at all came to embark, they were all men.",
"Va’n chooid smoo jeu nyn gheiney aegey, glen as rooisht gys y vouin, fuilt liauyrey orroo, as adsyn feer vioyr er nyn gassyn, anchasley rish ny Javanee. V’adsyn slack er dagh ooilley chor.","The majority of them were young men, clean and naked to the waist, with long hair, and they were very lively on their feet, unlike the Javanese. They were slack in every way.",
"     Va mee jeeaghyn harrish cheu ny lhuingey er ny baatyn dooie va nyn lhie ry lhiattee ain tra cheayll mee coraa ard troggit dy jeean, loayrt rish troor dy vraane va nyn shassoo ayns toshiaght y vaatey veg va ny lhie faggys dooin, as honnick mee dy daink y coraa voish arabagh ooasle, coamrit dy mie, ny ghelleyder foddee, as eshyn loayrt rish ny tree mraane echey, mraane mooar roauyr stoamey ’syn aght shinney lesh ny h-Arabee ny mraane oc!","     I was looking over the side of the ship at the native boats that were lying aside us when I heard a loud voice raised suddenly, talking to a trio of women who were stood in the bow (prow) of the little boat that was lying near to us, and I saw that the voice came from an Arab of status, well dressed, a dealer maybe, and he was talking to his three wives, big, fat, grand women in the style the Arabs love their women!",
"Er lhiam dy row yn ard-choraa echey dy yeeaghyn da ny deiney elley dy row eh ny ghooinney berchagh as argid dy liooar echey dy chur palchey bee da ny mraane echey, as nagh row eh femoil dauesyn dy yannoo obbyr erbee.","I think his loud voice was to show to the other men that he was a wealthy man and that he had enough money to give plenty of food to his women, and that he didn’t need them to do any work at all.",
Cha row monney keayn roie ayns shen raad v’ad agh va toshiaght y vaatey veg girree as tuittym mysh trie dy lieh.,"There was much sea running there where they were, but the bow (prow) of the little boat was rising and falling about a foot and half (46cm).",
"Fy yerrey, dy daaney heeyn magh nane jeh ny mraane e laue as ghow ee greim er laue yn dooinney tra va toshiaght y vaatey tuittym sheese, as huitt adsyn ooilley, y kaire jeu, ’sy cheayn, as by vooar yn obbyr ain dy hayrn adsyn magh ass y cheayn reesht, as adsyn fliugh nyn drooid gollrish roddanyn baiht!","Finally, one of the women boldly reached out her hand and she took hold of the man’s hand when the prow (bow) of the boat was falling down, and they all fell, the four of them, into the sea, and what a great job we had to pull them out of the sea again, with them being wet through like drowned rats!",
"     Va’n seyr as y guilley baatey nyn hassoo[5] er y lout eaghtyragh marym moghrey er giyn as va shin loayrt rish Bill as fer elley jeh’n skimmee, tra honnick shin yn Arabagh Mooar hene cheet nyn aare er y chassan, shooyl dy moal marish ardcheim vooar.","     The carpenter (chippy) and the bosun were standing on the top deck with us a subsequent morning and we were talking to Bill and another of the crew, when we saw the Great Arab himself approaching us on the walkway (or, ‘promenade deck’), walking slowly with a great dignity.",[5] nyn hassoo] [nyn shassoo}
"Tra rosh eh orrin, chroym eh e chione, as dooyrt eh ayns Baarle “Goodmorning sirs.” Hug shin dasyn “Moghrey Mie Jack”, ny “Moghrey Mie Johnny” ayns aght jesh dy liooar and tra v’eh er n’gholl shagh’ ain, loayr eh reesht as dooyrt eh “God damn bloody Liverpool!” (Mollaght Yee er Lerphul fuiltagh).","When he reached us, he bent his head and he said in English “Good morning sirs.” We gave him “Good Morning Jack”, or “Good Morning Johnny” in a nice enough way and when he had gone past us, he spoke again and he said ““God damn bloody Liverpool!”",
     Yeeagh yn kiare j’in er y cheilley goaill yindys cre ’sy theihll va shin er chlashtyn!,"     The four of us looked at eachother, wondering what in the world we had heard!",
"Ghow shin yindys cre va bun ny goan thanvaanagh shoh! agh hie eshyn roish, gyn fockle elley.","We were wondering what was the meaning of these astonishing words! but he went on, without another word.",
"     Honnick shin dy row tree kerroo-chiarkil er gagh lieckan echey as dinsh Bill dooin dy row adsyn cowraghyn dy row eshyn er ve ruggit ayns Mecca hene, yn ard valley casherick, as kyndagh rish shen, v’eh shickyr jeh Pargys tra yoghe eh baase!","     We saw that there were three quarter circles on each of his cheeks and Bill told us that they were signs that he had been born in Mecca itself, the holy city, and because of that, he was sure of Paradise when he would die!",
"     Fy yerrey, lurg mooarane coloayrtys eddyr ain, dooyrt Ted Graham, yn guilley baatey, ny ghooinney Yernagh-Lerphullagh eh hene, “Myr ta mish fakin eh, daag Johnny shid e heer hene ayns lhong ennagh as deiney-aile Lerphullagh urree, as dynsee adsyn eshyn dy beagh eh sorch dy vannaghey! Myr dy beagh sorch dy “Ta laa braew ayn jiu!”","     Finally, after a lot of conversation between us, Ted Graham, the bosun himself, a Liverpool-Irish man, said “As I see it, that yonder Johnny left his own country in a ship with Liverpool firemen on it, and they taught him that that it would be a sort of greeting! As if it were a sort of “It’s a fine day today!”",
"Shen ta mee smooinaghtyn, Eoineen, as cha row fys ny share ec yn dooinney boght! Lhisagh fer ennagh ginsh dasyn bun ny focklyn!","That is what I think, Johnny, and the poor man didn’t know any better! Someone ought to tell him the meaning of the words!",
"     Dooyrt mee dy row Malayu dy liooar aym dy insh yn irriney da, agh, lurg smooinaght s’odjey, chiare shin d’aagail eh myr v’eh, as shen myr v’eh, eisht, tra hie eshyn shaghey ain gagh voghrey[6] er y varrinys gys Jeddah, hug eh e vannaght dooin lesh “Mollaght Yee er Lerphul Fuiltagh”, as gagh laa dreggyr shin eh lesh ny focklyn cheddin “God damn bloody Liverpool” as va maynrys ec dagh ooilley nane jin!","     I said that I knew enough Malay (Malay, aka; Melayu; Indonesian) to tell him the truth, but, after further thought, we decided to leave him as he was, and that is how it was then, when he went past us each morning on the voyage to Jeddah he greeted us with “God damn bloody Liverpool”, and each day we answered him with the same words “God damn bloody Liverpool”, and every one of us was happy!","[6] gagh voghrey] ‘every morning’. [gagh] does not generally cause lenition; [gagh moghrey], or [dagh moghrey] would be expected here."
BEFORE ECUMENISM,BEFORE ECUMENISM,
"S’yndyssagh eh dy akin yn aght ta ny Gaelgeyryn nish ooilley gooashley Jee ’syn un cheeill, gyn boirey erbee mychione yn rheynn-chredjue oc.","How wonderful it is to see the way the Manx speakers now all worship God in the same church, without any bother about their denomination.",
"Ta shin fakin Anglicaanee, Saasilee, Creestee Raueagh, An-chreesteeyn, Anhrinaidee as y lhied, ooilley nyn soie cooidjagh ayns caarjys as comeeys.","We see Anglicans, Methodists, Roman Catholics, ‘heathens’, Unitarians and such, all seated together in friendship and fellowship.",
"Cha row eh rieau myr shoh ayns ny shenn laghyn ayns Mannin, ayns laghyn yn Aachummey as ny yei, tra va noidys ommidagh eddyr dagh ooilley rheynn-chredjue as adsyn ooilley shickyr dy row yn “sect” ocsyn yn un raad firrinagh[7] dys Niau.","It was never like this in the old days in the Isle of Man, in the days of the reformation and after, when there was foolish hostility between every denomination with them all sure that their sect was the one true way to Heaven.",[7] yn un raad firrinagh] ‘the same true way’ evidently the intended meaning is ‘the one true way’ for which we might expect [yn ynrican raad firrinagh] ‘the only true way’. 
"Mysh y traa shen va drane veg goll mygeayrt cheer ny Gaeljee mychione yn agglish noa va currit er bun liorish Henry Hoght, Ree Hostyn, tra v’eh laccal dy phoosey foast ben elley!","About that time there was a little verse going around the land of the Gaels about the new church that was established by Henry VIII, King of England, when he was wanting to marry yet another woman!",
"Dy hoiggal eh, shegin fys ve eu dy vel y fockle “maggle” as “clagh “ yn un red ayns Gaelg chadjin!","To understand it, you must know that the word “testicle” and “stone” is the same thing in common Gaelic!",
“Ny cur-jee geill,“Pay no heed,
Da ny Sostynee,To the English,
As nyn Gredjue,And their faith,
"Gyn vea, gyn vree","Without life, without energy",
Cha nel bun-chlagh,The foundation stone,
"Ec nyn Agglish dree,",Of their tedious church,
Agh claghyn Henry Hoght,"Is only their King, Henry VIII’s",
Nyn Ree.”,stones (‘balls’).”,
FOCKLYN NOA EMSHIRAGH,MODERN WORDS,
noa emshiragh,modern,
scughan (m),scooter,
Aber Don (m),Aberdeen,
bunchummaltagh (m),aborigine,
heose imraait,above mentioned,
doralley Sheenagh (f),acupuncture,
Creg Ealish (f),Ailsa Craig,
glackan aer (m),air brake,
lhong etlan (f),aircraft carrier,
caillin etlan (m),air hostess,
etlan mooar (m),airliner,
crouw vog (f),pneumatic tyre,
daaheuagh,bilateral,
beashnys,biography,
beaoylleeaght (f),biology,
arreyder eeanlee (m),bird watcher,
Kione Beih (m),Birkenhead,
blaaderys,blarney,
oashyr (f),blade of grass,
foghan (m),blade of corn,
bass (f),blade of an oar,
blod (m),"blade of knife, etc.",
lheean (m),blade of propellor,
foyr (m),blade of sword,
duillag (f),blade of plane,
,,
,,
,,
,,
