Manx,English,Notes
"t’ou gansoor, ta’n feeyn mie ayn-hene; ta mish freggyrt, foddee dy vel;  ny-yeih ta shen fud echey nagh vel mie, as cha jean fer erbee ayns e cheeayl, my t’eh toiggal eh, smooinaghtyn er giu jeh, ny-slooid ny[18] oddys eh hoshiaght scarrey yn vie veih’n sie.","You answer that the wine is good in itself. I say—It may be so ; but there is that mixed in it that is not good, and no man in his senses (if he understands it) thinks of drinking it, except he can first separate the good from the bad.",[18] ny-slooid ny] i.e. ny-slooid na ‘unless’; Cregeen Proverb: Prov. Ta keeayll ommidjys ny slooid ny t’ee ec dooinney creeney dy reayll.
"My jirrys oo, cha vel eh pyshoon dooys, ga dy vod eh ve da feallagh elley, eisht ta mee gra, ceau ersooyl eh er graih dty vraar,  er aggle dy der oo daanys aynsyn dy iu myrgeddin. Cre’n-fa lhisagh yn troshid ayds oyr chur da dty vraar annoon dy herraghtyn er e hon hur Creest baase?","If you say—It is not poison to me though it may be to others; then I say—Throw it away for the sake of thy brother, for fear you may give him boldness to drink likewise. Why therefore should thy strength give cause to thy weak brother to perish, for whom Christ died ?",
"Nish, lhig da ’nane erbee briwnys quoi yn persoon meeghiastylagh, eshyn ta loayrt noie feeyn er graih e vraar, ny eshyn ta loayrt noie bioys e vraar er graih feeyn.”— Lio. vii., 504.[19]","Now let anyone judge who is the uncharitable person. He who speaks against wine for the sake of his brother, or he who speaks against his brother’s life for the sake of wine.”—Book vii., 504.",[19] noie] = noi ‘against’
"Ta ny sambyllyn shoh soilshaghey dooin dy baghtal, aigney Mr. Wesley my-chione yn slane crout jeh jannoo, creck, as giu joughyn meshtal;[20] v’eh jeeaghyn er myr arkys atchimagh, “nagh lhisagh ve lhiggit-lesh ayns cheer doieagh[21] erbee, cha nee dy ghra cheer Chreestee.”","These examples show us clearly Mr Wesley’s mind about the whole device of making, selling and using intoxicating drinks. He looked upon it as an awful calamity, “which ought not to he suffered in any moral country, not to say a Christian country.”[22]","[20] meshtal] usually ‘drunk’, ‘intoxicated’: dooinney meshtal.
[21] doieagh] i.e. doaieagh
[22] ‘suffered’ in this context: ‘allowed’, ‘permitted’"
"Agh cha ren Mr. Wesley ynrican shickyrys[23] firrinysyn mooarey,—ren eh myrgeddin cooilleeney obbraghyn mooarey; cre-erbee ghow eh ayns laue dy yannoo, ren eh lesh e niart; cha ren eh ynrican baggyrt er yn cliaghtey jeh giu, agh ren eh myrgeddin laboragh dy chur fo eh.","And Mr Wesley did not only state great truths—he also performed great works. Whatever he took in hand he did it with his might. He not only threatened the habit of drinking, but he also laboured to suppress it.","[23] ren ... shickyrys] not found elsewhere in the corpus so far, Kneen’s translations gives ‘did .. state’, although it might be understood as ‘confirmed’ (elsewhere; ren confyrmal, or ren shickyraghey)."
"Cha row oltey erbee jeh’n cheshaght echey lowit dy chionnagh ny dy chreck stooghyn neu-heeltail, ny dy iu ad er-lhimmey jeh ayns oyryn jeh’n ymmyrch smoo; as cha row adsyn v’ayns boand’yn[24] lowit dy iu ad fegooish oardagh fer-lhee. Yn currym shoh ren eh dy geyre y chooilleeney.","There was not a member of the Society allowed to buy nor sell intoxicating drinks, nor even to drink them excepting in cases of extreme necessity, and those who were in membership were not allowed to drink them without the order of a physician. This duty he sharply carried out.",[24] v’ayns boand’yn] ‘who were in bands (membership groups)’
"Ayns lioar i., p. 416, t’eh ginsh dooin dy ren eh giarrey-magh shiaght persoonyn jeig ec Newcastle son meshtallys, as jees son creck stooghyn neu-heeltail; as ny-sodjey t’eh gra, “scummey son e ennym mie, (my oddys drogh-yeantee myr Dellaryn-stoo[25] ve toilliu ennym mie,) ny cre mooadys e verchys as e vree, ","In Book i., p. 416, he tells us that he cut off seventeen persons at Newcastle for drunkenness, and two for selling strong drinks, and further he says “No matter his good name (if an evil-doer such as a seller of booze can be deserving of a good name), nor how great his wealth and his energy ?","[25] Dellaryn-stoo] Kelly: DELLAR, s. pl. YN. a trader, a dealer, a merchant; 5 occurrences in the Bible. Cregeen has delleyder, as has Kelly/Clarke Manx-English; but no examples in the corpus. Stoo ‘material’, ‘stuff’; is often used in conjunction with medicine and also alcoholic drinks . Whilst dellaryn-stoo is literally ‘dealers of material’, it might be taken here as a perjorative for ‘drug-dealers’, or ‘sellers of booze’."
"lhisagh eh ve er ny yeearree dy hreigeil e ghellal, er-nonney lurg raaue cooie dyn arragh ynnyd ve echey mast’ain.","He ought to be persuaded to give up his dealing, otherwise, after suitable warning, no longer to have a place amongst us.",
"My yeighys mayd nyn sooillyn er y veechairys, cha vod mayd livrey nyn anmeenyn hene. Yiow yn dooinney meechrauee baase ayns e veechraueeaght, agh yn uill echey nee Jee geearree ec ny laueyn ain.”","If we shut our eyes upon unrighteousness we cannot deliver our own souls. The unrighteous man will die in his unrighteousness, but God will ask for his blood at our hands.”",
Ta ny cooinaghyn[26] jeh’n co-loayrtys son 1774 goaill baght[27] er yn aght shoh:— ,The account of the Conference of 1774 takes a view thus  :—,"[26] ny cooinaghyn—Kelly: COOINAGHAN, s. a memorandum, without guidance on the correct form of the accompanying definite article.
[27] goaill baght] 'taking a view’"
“F. 17. Vel adsyn t’ayns boand’yn er n’aagail jeh smigh as jourymyn?,“F. 17.—Have those that are in bands given up the use of snuff and spirits?,
"“A. Cha vel, ta ymmodee jeu tannaghtyn ayns kercheenys[28] gys y derrey yeh n’yn jeh-elley; dy chur couyr da shoh—",“A.—No; many of them remain addicted to one or the other; to remedy this—,"[28] kercheenys] 'mean dependency’, ‘slavishness’ (Cregeen)."
“1. Nagh lhig da preachoor erbee bentyn roo er cor erbee.,“ 1. Let no preacher touch them in any way. ,
“2. Cur coyrle jeean da’n pobble dy aagail voue ad. ,“2. Give earnest advice to the people to give them up.,
"“Ansoor ny far-leshtalyn oc, er-lheh couyral pian-bolg, &c.","Answer their false excuses, in particular, curing stomach pains, etc.",
"“F.21. Nagh vel brishey’n Doonaght, giu yourymyn[29], &c. kinjagh goaill laue yn eaghtyr?","F.21.—Does not Sabbath breaking, drinking intoxicating drinks, &c, always gain the upper hand?",[29] yourymyn] there is no apparent reason for lenition here.
"“A. Lhig dooin preacheil jeeragh[30] er ny king shoh; lhig da ny leeideilee dy-jeadjagh feysht, as coyrlagh dy chooilley phersoon dy churt ersooyl yn red custey. Lhig da’n preachoor raaue chur da dy chooilley heshaght nagh vod ’nane erbee ta kyndagh tannaghtyn marin.”",A.— “Let us preach straight on these points; let the leaders carefully examine and advise every person to put away the cursed thing; let every preacher warn every congregation that any one that no one who is guilty may remain with us.”,[30] jeeragh] = dy jeeragh
"Ayns p. 25 t’eh gra, “Ta dy chooilley stoo neu-heeltail lurg preacheil pyshoon baasoil.”","In p. 25, he says, “All intoxicating stuff after preaching is deadly poison.”",
"Ayns p. 31, “Vel oo giu ushtey? Kys nagh vel? Ren oo rieau? Cre’n-oyr daag oo jeh? Mannagh re son slaynt, cuin ne’oo goaill toshiaght reesht?","In p. 31, “Do you drink water? Why not? Did you ever? Why did you give up? If it was not for health, when will you begin again ?",
Jiu? Cre cha mennick t’ou giu feeyn ny lhune? Dy chooilley laa vel oo laccal eh? Cre ayns t’ou troggal dty chrosh gagh laa?,To-day? How often do you drink wine or ale? Do you want it every day? In what do you take up your cross each day?,
"Vel oo arryltagh gymmyrkey dty chrosh (cre-erbee cha deinagh da dooghys) myr gioot veih Jee, as laboragh dy gheddyn foays liorish?”","Do you willingly carry your cross, (however irksome to nature), as a gift from God, and labouring to get favour by it?  ",
"Ayns p. 35, “C’red oddys ve jeant dy aa-vioghey obbyr Yee raad te naardey?",In p. 35 “What can be done to revive God’s work where it is dying?,
Lhig da chammah fir-choonee as preachooryn ve dy-consheansagh kiart ayns slane currym ny Saasilee.”,Let both helpers and preachers be conscientiously correct in the entire duty of the Methodists.,
"As reesht te fenit ayns ny cooinaghyn jeh 1745, “C’red oddys ve jeant dy harbaa yn pobble ain voish giu yourymyn? Nagh lhig da phreachoor erbee giu veg er teaym jeh keint erbee, as ansoor ny leshtalyn oc, lheid as couyral pian-bolg, niartaghey’n cleeau,” &c.","And again it is asked in the memorandum of 1745; “What can be done to wean our people off drinking spirits? Do not allow any preacher to drink anything on any kind of whim, and answer their excuses, such as curing a stomach-ache, strengthening the chest, etc”",
"Nish, cha row yn smaght geyre shoh v’er ny ghreinnaghey liorish Mr. Wesley as e ir-coonee, fegooish oyr fondagh, chamoo ren eh prowal neu-vondeishagh;","Now this sever chastisement had not been incited by Mr Wesley and his helpers without good cause, neither did it prove unprofitable;",
"as cha nee ny Saasilee nyn-lomarcan ghow soylley jeh’n foays echey, agh ren eh roshtyn er yn slane ashoon, myr hee’mayd cheleeragh:—","and it was not only the Methodists who enjoyed the benefit of it, but it applied to the whole nation, as we shall presently see;",
"son ayns 1742, va faggys daa vhilley as-feed dy ghallanyn stoo baarit ayns Sostyn as y Thalloo-Vretnagh.",for in 1742  almost twenty-two million gallons of drink were consumed in England and Wales.,
"Ayns 1743, ren Mr. Wesley as e eyrtysee[31] yn slane sheshaght y chur fo-harey, lhiettal ny olteyn voish kionnagh ny creck stooghyn neu-heeltail, ny giu ad, ny-slooid ny er oyryn jeh’n ymmyrch smoo.","In 1743 , Mr Wesley and his followers ordered the whole connexion to prevent the members from buying or selling intoxicating materials, or drinking them, unless in cases of extreme necessity.",[31] eyrtysee] i.e. eiyrtyssee
"As cre’n erree haink er yn obbyr shoh, ayn she Mr. Wesley as e chomraagyn son yn ayrn smoo ren gleck?","And what was the result of this work, for which it was Mr Wesley and his comrades for the most part who struggled?",
"Cammah, va’n towse dy stooghyn baarit cour-ny-bleeaney ayns y slane reeriaght er ny ghoaill neose gys three millaghyn dy ghallanyn, mysh shen ve dagh blein voish 1750 derry[32] 1780.","Why, the quantity of drinks used during the year in the whole kingdom was reduced to three million gallons, approximately every year from 1750 to 1780.",[32] derry] i.e. derrey ‘until’.
"Myr shoh te cronnal dy row yn sampleyr as y tooilleil ocsyn, oyr jeh nuy-millaghyn-jeig sloo dy ghallanyn ve baarit cour-ny-bleeaney.",By this it is clear that their example and toil was the cause of nineteen million gallons less being consumed during the year.,
"Ta’n sarey shoh, hug er-ash[33] wheesh dy vaynrys eddyr ny bleeantyn 1750 as 1780, foast er-mayrn myr sarey er ny Wesleyanee.",This instruction brought forth such happiness between the years 1750 and 1780 that it yet remains as a command upon Wesleyans.,"[33] hug er-ash] ‘restored’, ‘brought forth’."
"Ayns y vlein 1812, ren y preachoor baarlagh[34] Jamys Wood cur magh lioar, enmysit, “Leeideilys as raaueyn” scruit gys leeideilee ny brastyllyn ayns unnaneys ny Saasilee, girraghey jeh’n chooid-cheddin t’er ny hoiaghey ayns toshiaght ny lioaryn brastyl, agh ta’n ayrn shen jeh scrieu eh myr ta ny-yeï shoh, faggit ass-doo,","In the year 1812 the English preacher, James Wood, published a book, named “Directions and Cautions, Addressed to the Class-leaders in the Methodists Connection”, a shortened account of the same has been set in the beginning of the class-book, but that part of what he wrote that is as follows is left out of them.",[34] Baarlagh] English or British; exclusively used in speaking of the English language. (Cregeen)
"“Ta ny saraghyn shoh shirrey dy jean dy chooilley ’nane ta goit ayns commeeys marin, soilshagh yeearree son saualtys, cha nee ynrican liorish shaghney meshtallys, agh myrgeddin liorish dyn giu stooghyn neu-heeltail, ny-slooid ny er oyryn jeh’n ymmyrch smoo; ","“These instructions demand that everyone who is taken into fellowship with us evidence a desire for salvation, not only by avoiding drunkenness, but also by not drinking intoxicating drinks, unless for reasons of the greatest necessity;",
"ga dy vod yn conaant shoh, er yn chied falleays jeh jeeaghyn dy ve ro gheyre, ny-yeih er aa-smooinaghtyn, vees eh feddynit dy ve mie son slaynt callinagh, glennit anmey, as shee as maynrys dy bragh-farraghtyn.”","although the covenant may, at first glance, seem to be to severe, nevertheless on second thoughts, it will be found to be good for physical health, purity of soul, and everlasting peace and happiness.”",
"Ta Mr. Wesley gra ayns boayl elley, dy vel Ny cur’myn shoh scruit er dy chooilley chree ta ayns firrinys er ny ghoostey liorish Spyrryd y Chiarn.",Mr Wesley says elsewhere that this duty is written on every heart that is truly awakened by the Spirit of the Lord.,
DOOLISH:,Douglas:,
"Prentit da Sheshaght Slane-Obbaltys skeerey Andreays, liorish Shirrefs as Russell, Straïd Chiarn.[35]","Printed for the Total Abstinence Society of Andreas Parish, by Sherriff and Russell, Lord Street.",[35] The publishing partnership of Sherriff & Russell went bankrupt in 1849.
(Yn nah Choyrt-magh.),(The Second Edition.),
