Manx,English,Notes
Ymmodee jeu yn oie shen ,"Many of them that night,",
Va sauail ad-hene,"Were saving themselves,",
"V’ad sauail ad-hene liorish saaseyn,","They were saving themselves by means of resourceful measures,",
"Voish y chione sodjey magh,","From the furthest end out,",
"Er y chay v’ad cheet stiagh,","They were coming in to the quay,",
Er coyrdyn as peeshyn dy vaatyn.,On ropes and fragments of boats.,
Trooid Skeerey Chreest va,"Through Rushen Parish there was,",
"Seaghyn as imnea,","Sorrow and distress,",
Mraane jeeaghyn son nyn vendeilee;,Women looking for their defenders;,
Sheshaght Hom Kinlaee,"Tom Kinley’s crew,",
"Va caillit ny-yeih,","Were nevertheless lost,",
As hoshiaght Juan Voore Croit-y-Caley.,And first John Moore of Croit-y-Caley.,
Thom Grimster myrgeddin,"Tom Grimster too,",
"Va caillit yn oie cheddin,","Was lost the same night,",
"Marish y chooid elley jeh e gheiney,","Together with the rest of his men,",
Cha row dooinney bio,"There was no man alive,",
Jeh’n nane as feed shoh;,"From this twenty-one,",
Ny caarjyn dy sharroo va keayney.,The friends were crying bitterly.,
"Te doillee dooin ghra, ","It is hard for us to say,",
"Cre whilleen as va, ","How many there were,",
"Oie’l Mian, feer ching ec nyn greeaghyn; ","St Matthew’s Eve, for our hearts, is truly sick;",
"Cloan faagit gyn ayr, ","Children left with no father,",
"V’ad keayney dy ghyere, ","They were crying severely,",
As mraane lurg nyn sheshaghyn jeeaghyn,And women were looking after (for) their partners,
"Hee shiu dagh nhee,","You see everything,",
Cheet myr saillish Jee,"Coming as God,",
Ta reill harrish tonnyn ny marrey;,"Who rules over the waves of the sea, pleases;",
Ta sterrym as geay,"Storm and wind always calm and pacify,",
"Kiuney as goaill fea,",As he commands.,
Dy kinjagh myr t’eshyn cur sarey.,,
Cha birrys da mraane as cloan ,"It was no wonder that women and children, ",
Ve feer dobberan,"Were in deep mourning,",
Quoi oddagh surranse gyn keayney,Who could suffer without crying?,
Hie ad er chur lesh thie,"They were brought home,",
"Lesh osnaghyn hreih,","With heavy sighs,",
As ad y oanluckey marish nyn gheiney,(And) to bury them with their men,
"Ve feer virrilagh,","It was truly miraculous,",
"As feer atchimagh,","And truly terrible,",
Cheau ad yn traa va daue kiarit,"They spent the time that was intended for them,",
Liorish nyn Ver-croo,"By their Creator,",
Cordail rish e ghoo,"In accordance with his word,",
Eer bioys as baase myr v’ad sarit.,Even in life and death as they were commanded.,
